0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg avg_pollution,avg utility,avg inertia,avg reliability
10,9,1,0,1,1,1,5,6,6,7,6,5,7,6,6,6,5,6,3,4,6,4,6,7,6,6,6,6,6,7,9,5,6,6,7,7,9,7,8,9,7,8,9,9,9,8,9,10,10,2.227753703015448,0.5231474883823697,0.8979591836734702,0.5440000000000002
10,8,1,0,6,0,1,6,5,1,6,5,5,7,1,5,5,4,6,4,6,5,4,6,2,7,6,7,6,2,6,6,1,2,6,8,7,8,4,7,8,8,8,9,9,10,9,9,10,10,2.0646947408663054,0.47112389653868186,0.6122448979591841,0.5904000000000003
10,10,2,3,0,6,5,5,6,6,5,6,6,5,6,5,7,6,5,5,6,6,5,6,7,7,6,6,5,6,6,7,7,9,7,9,7,9,8,7,9,7,8,9,9,9,8,9,9,10,2.3753179548477554,0.5736962464993156,0.9183673469387762,0.5128000000000001
10,9,0,0,0,1,1,3,1,6,6,5,5,2,6,4,6,5,6,4,6,6,7,6,7,6,4,5,5,5,6,6,6,6,4,5,7,9,7,7,9,7,7,9,9,9,8,9,10,10,2.052684527747695,0.466456467610081,0.8979591836734702,0.5808000000000001
10,9,1,0,0,6,6,7,1,5,6,6,5,7,6,6,6,5,6,6,5,1,7,8,6,7,6,9,6,5,7,6,4,9,7,8,7,9,7,9,9,7,8,9,10,10,8,9,10,10,2.298000581221927,0.5517865433241274,0.7346938775510209,0.5264000000000002
10,9,1,1,1,3,1,5,0,1,0,7,6,6,1,6,6,6,6,5,5,6,7,6,6,4,5,5,5,5,6,6,5,6,7,8,7,9,7,7,9,7,7,9,8,9,9,9,10,10,2.072075088577111,0.4713890990443988,0.8775510204081638,0.5760000000000002
10,6,0,0,0,3,1,3,1,1,3,6,7,0,6,4,6,6,5,4,4,5,5,6,5,5,6,5,5,6,6,6,5,6,6,6,7,6,7,8,9,7,7,9,9,9,9,9,10,10,1.9431609244965449,0.43358906587308665,0.8775510204081638,0.6040000000000002
9,7,0,1,1,0,1,0,1,3,2,1,1,1,1,2,1,1,1,2,3,1,3,1,1,1,6,6,5,6,6,6,5,6,6,6,7,6,7,7,6,8,8,9,9,9,7,9,10,10,1.558905536649414,0.3129615684468822,0.9387755102040823,0.6712000000000004
10,5,4,4,1,0,1,6,6,5,4,6,6,7,6,6,6,6,6,4,5,6,6,7,7,7,7,7,6,6,7,6,7,6,7,8,7,9,7,8,9,7,8,9,9,9,9,9,9,8,2.278488840708121,0.5395852963615836,0.9387755102040823,0.5288000000000003
10,4,1,0,0,1,3,1,2,2,1,1,1,1,1,1,1,2,3,3,2,1,2,1,1,2,1,5,5,5,6,6,5,6,6,5,6,6,7,6,9,7,8,9,9,9,8,9,10,10,1.5252792097451202,0.30494521211288045,0.9183673469387762,0.6800000000000003
10,10,9,4,0,6,5,6,6,7,6,6,6,7,6,5,6,6,6,7,6,6,6,7,7,8,7,6,5,6,6,8,7,9,8,8,7,9,7,9,8,8,8,9,10,10,9,9,9,10,2.553558445305775,0.6316685224536936,0.9183673469387762,0.4720000000000002
10,10,3,0,0,3,1,1,0,7,6,6,6,6,1,5,6,5,6,7,4,5,5,6,6,4,6,5,6,5,6,9,1,8,7,8,7,6,7,7,9,8,9,9,9,9,9,9,10,10,2.117918537283729,0.4910857097985034,0.7959183673469393,0.5720000000000002
10,9,1,0,0,0,1,0,1,3,2,2,2,1,3,3,6,0,1,5,4,6,4,7,1,7,6,6,4,5,6,5,6,5,6,7,7,6,7,7,9,8,7,9,9,10,8,9,10,10,1.7712165118806389,0.38126141929890595,0.8367346938775516,0.6344000000000002
9,0,0,0,3,1,1,0,1,1,0,1,1,0,1,1,1,2,2,1,2,2,1,1,1,1,1,5,4,5,6,5,5,6,7,6,6,6,7,7,6,7,8,9,9,10,9,9,10,10,1.3831080178019075,0.26385437337635603,0.9387755102040823,0.7000000000000003
10,10,6,0,0,1,0,0,1,1,4,6,2,5,6,6,2,6,6,5,5,5,4,6,6,7,6,5,5,6,6,6,5,5,7,7,7,6,7,7,9,7,8,9,9,9,9,9,10,10,2.032639806183325,0.4603249618059965,0.8367346938775516,0.5856000000000001
10,0,1,0,1,0,1,1,1,1,1,1,0,0,3,1,1,2,2,3,3,2,1,1,5,3,1,2,3,6,7,6,6,5,5,6,6,6,8,7,9,7,8,8,9,9,8,9,10,10,1.4253157472271656,0.28210257379094406,0.8775510204081638,0.6944000000000002
10,9,0,0,1,4,6,7,6,7,3,1,6,6,5,6,6,5,6,4,6,6,7,6,6,7,6,7,6,6,6,9,7,6,7,6,7,9,9,7,8,8,8,9,9,9,9,9,9,10,2.284563144462873,0.542585711386293,0.8979591836734702,0.5320000000000003
10,9,5,0,1,1,2,2,1,3,7,5,6,7,6,5,6,6,5,4,5,6,7,6,6,4,4,6,4,6,6,6,6,7,7,7,7,5,7,8,8,7,8,9,9,10,10,9,10,10,2.1495503293590064,0.5006392601670581,0.8775510204081638,0.5632000000000001
9,2,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,1,2,2,1,4,1,1,3,0,1,6,1,6,4,0,2,5,5,6,9,7,7,6,7,7,9,9,9,8,9,9,10,1.2464079128045005,0.23121967510764832,0.7551020408163269,0.7304000000000002
10,9,0,0,0,1,1,1,1,2,3,3,1,3,1,2,1,2,5,2,5,1,1,1,1,3,6,2,4,5,6,5,4,4,6,7,7,6,7,7,9,8,8,9,9,9,10,9,10,10,1.6403981781838437,0.34036027768501376,0.8367346938775516,0.6616000000000003
10,10,1,5,0,0,5,6,6,6,4,6,5,6,7,7,5,6,6,6,6,6,6,6,6,7,6,6,6,6,6,7,9,8,7,9,7,9,9,8,9,8,8,9,9,10,9,9,9,10,2.3674472864799556,0.5717825792662841,0.8979591836734702,0.5104000000000002
10,9,10,0,1,1,5,4,5,7,4,5,6,7,7,6,6,6,1,5,5,6,4,6,6,4,6,6,7,6,8,6,7,6,4,6,7,6,6,7,9,7,8,9,10,10,9,9,9,10,2.3060082504903403,0.5471760846606848,0.8367346938775516,0.5400000000000001
10,7,0,0,1,0,1,0,1,0,1,1,6,3,1,5,2,5,6,2,1,4,5,6,8,3,7,6,5,1,6,5,5,6,9,6,6,9,7,8,9,7,8,9,10,9,9,9,10,10,1.7545777230467896,0.3800234046943027,0.6530612244897963,0.6352000000000002
10,9,1,0,1,1,0,1,1,1,1,6,7,2,1,7,1,6,6,4,5,6,6,5,6,4,7,1,5,6,6,6,5,5,4,6,0,6,9,7,9,7,7,9,10,9,9,9,10,9,1.868130261049408,0.4112723251368034,0.7551020408163269,0.6224000000000003
10,10,0,0,2,1,3,0,1,6,7,5,6,0,7,5,6,5,5,5,5,6,1,6,6,5,6,6,5,6,6,6,7,6,7,6,7,9,8,7,9,9,8,9,9,9,9,9,10,10,2.076337813271982,0.48029969396109756,0.7959183673469393,0.5760000000000002
10,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2,1,2,1,1,2,1,1,2,0,5,4,1,1,4,1,3,6,5,7,9,5,7,9,7,7,9,9,10,8,9,10,10,1.2761215465899736,0.2406533785490919,0.7346938775510209,0.7256000000000004
10,5,0,0,1,1,1,1,1,0,7,0,1,2,2,6,6,4,5,5,5,5,4,6,1,0,6,6,6,6,6,6,5,6,7,6,7,9,8,7,9,8,8,9,9,9,9,9,10,10,1.8040285316861733,0.3906326088862109,0.8571428571428578,0.6248000000000002
9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,1,2,1,3,3,1,0,1,1,0,0,1,7,6,5,4,2,2,4,6,7,7,7,7,6,7,7,9,9,9,9,9,9,10,1.2573764471050872,0.23234494780666434,0.9183673469387762,0.7248000000000003
10,9,1,0,0,0,1,3,5,7,6,1,6,4,7,6,5,4,5,5,5,6,7,6,5,7,6,5,6,5,7,6,5,6,7,6,7,9,9,7,9,8,8,10,9,10,9,9,9,10,2.119121960179339,0.49238157678003935,0.8163265306122455,0.5648000000000002
10,10,7,0,1,6,4,5,6,6,4,6,6,5,5,6,6,7,6,4,6,6,7,6,6,7,7,6,5,6,6,7,6,6,6,6,7,9,8,7,8,7,8,9,9,8,8,8,9,10,2.38043849825591,0.5700612348198443,0.9387755102040823,0.5168000000000001
10,7,0,0,0,0,0,0,1,1,0,1,1,1,1,1,2,2,2,2,0,6,1,5,0,5,0,5,3,5,1,6,3,3,6,7,6,9,7,7,8,8,8,9,9,9,9,9,10,10,1.4474002100908143,0.29032688414028746,0.6530612244897963,0.6936000000000003
10,6,0,0,0,0,0,0,1,0,3,5,0,1,5,3,6,4,6,6,1,1,3,5,6,4,7,6,4,6,5,5,5,5,6,7,6,8,7,7,9,7,7,9,10,10,9,9,10,10,1.73397885523212,0.37072664827449614,0.7551020408163269,0.6416000000000003
10,10,6,0,1,0,5,6,6,6,7,7,6,4,7,6,6,5,7,4,10,5,6,6,6,7,7,9,5,6,6,6,9,9,7,9,7,9,8,8,9,8,7,9,10,10,9,9,10,10,2.418894014495645,0.5901221263098336,0.7959183673469393,0.49680000000000013
10,10,5,0,1,0,1,6,6,6,5,1,6,6,6,5,6,7,6,6,6,6,4,6,6,6,6,6,6,6,6,7,7,10,7,8,7,9,8,7,9,7,8,9,9,10,9,9,10,10,2.2629799340295484,0.5406732250123241,0.8571428571428578,0.5336000000000002
10,3,0,1,1,0,0,0,0,0,3,1,0,1,2,2,1,3,2,2,2,2,3,1,1,1,6,6,6,5,6,6,7,6,6,6,7,6,7,8,9,7,7,9,9,9,8,9,9,10,1.4980976703398394,0.30053103524052405,0.9183673469387762,0.6768000000000002
10,9,1,0,1,6,1,0,2,3,6,1,6,6,6,2,10,5,6,7,5,6,1,6,6,5,6,6,6,6,7,6,5,6,8,9,6,9,7,8,9,7,8,9,10,9,8,9,10,10,2.1088319318213964,0.49009306102709915,0.6734693877551023,0.5672000000000003
10,10,1,0,1,1,1,4,6,6,6,6,5,5,5,6,6,6,1,5,6,5,6,6,7,7,7,9,5,7,6,7,6,7,6,6,7,9,9,7,9,7,8,9,10,9,9,9,10,10,2.209965236775864,0.5232058769481115,0.8775510204081638,0.5448000000000002
10,9,3,1,4,6,6,6,6,1,6,6,6,6,0,7,6,5,6,5,6,2,5,6,6,4,6,5,6,6,6,6,4,6,8,7,8,9,7,8,9,8,7,9,9,9,8,9,10,10,2.2862327307164247,0.5438708004597089,0.8163265306122455,0.5416000000000003
10,9,1,1,0,1,7,1,1,7,1,1,6,6,7,6,1,6,6,1,5,6,6,6,7,2,7,6,5,6,6,6,6,5,4,6,4,6,7,6,6,7,8,9,10,9,9,10,10,10,2.0238166994020803,0.4600674488217553,0.7551020408163269,0.5944000000000002
10,7,0,0,0,0,0,0,1,0,0,1,0,6,1,3,1,2,2,2,1,1,0,6,6,5,6,6,4,6,6,4,5,4,6,7,6,7,7,7,9,7,8,9,9,9,8,9,10,10,1.5602715200817279,0.32048401641841295,0.8979591836734702,0.6688000000000003
10,9,6,3,1,6,4,2,4,6,5,6,2,6,6,5,6,6,6,1,6,1,4,5,5,6,6,5,5,5,6,6,6,2,7,6,7,9,7,8,9,9,7,8,9,9,9,9,10,10,2.2144471611220222,0.5211030918706988,0.7346938775510209,0.5608000000000001
10,9,0,0,0,1,1,2,2,1,1,7,7,1,2,4,6,5,6,5,6,6,7,6,2,4,6,6,4,6,7,6,6,1,7,6,7,6,7,7,9,7,8,9,10,9,9,9,10,10,1.9353471569820555,0.4317186543913574,0.8367346938775516,0.6064000000000002
10,9,6,1,0,1,0,1,1,0,2,6,7,7,6,5,6,3,1,4,6,7,1,6,6,5,6,6,6,6,6,6,7,5,6,9,7,9,8,8,9,7,8,9,10,9,10,9,10,10,2.0598500928409966,0.4710777938114027,0.7959183673469393,0.5776000000000002
10,10,2,7,0,1,6,1,6,7,7,6,4,4,6,4,6,5,5,5,4,6,4,6,7,7,7,6,5,6,7,6,6,5,7,9,9,9,7,8,9,8,8,9,9,9,9,9,10,10,2.303083525125473,0.5515071687116315,0.8571428571428578,0.5312000000000002
9,7,0,0,1,0,0,1,0,1,0,1,1,7,1,2,1,2,2,2,2,2,1,1,1,2,2,4,5,6,6,5,5,5,7,5,6,6,7,7,9,7,6,9,9,9,9,10,10,10,1.4968224547425404,0.301870561283199,0.8571428571428578,0.6864000000000003
10,10,7,0,0,1,1,1,1,7,7,6,6,6,6,5,6,2,1,5,6,6,6,6,6,4,4,6,5,6,6,4,4,6,5,6,7,6,7,8,9,8,8,9,9,10,9,9,10,10,2.139161458899197,0.4930335743933821,0.8979591836734702,0.5704000000000002
10,10,4,0,1,5,1,4,7,7,6,1,5,4,5,5,6,6,6,4,4,6,4,6,6,4,6,6,4,5,6,4,6,6,7,5,7,9,7,8,9,8,8,9,10,9,8,9,9,10,2.188056869117767,0.5145509072210455,0.7959183673469393,0.5600000000000002
10,10,6,4,6,6,6,7,6,4,6,7,6,6,6,6,6,5,6,6,6,5,7,9,7,7,7,7,7,6,6,7,9,6,7,9,8,9,8,8,9,8,8,9,10,10,9,10,10,10,2.5897390799941546,0.644579806983145,0.9387755102040823,0.4664000000000002
9,5,0,1,1,1,0,0,1,0,1,1,0,6,2,2,6,2,1,2,2,6,2,1,7,5,6,6,5,5,6,7,6,6,4,9,6,9,7,8,9,8,9,9,9,9,9,9,10,9,1.6587268760476064,0.3510911924420923,0.7346938775510209,0.6512000000000003
9,2,0,0,1,1,0,0,0,1,0,0,0,0,1,2,2,2,2,2,1,1,2,1,1,3,2,1,3,2,1,4,2,1,7,6,6,6,7,7,7,7,7,9,9,9,8,9,9,10,1.2605509816522849,0.23060824138147357,0.8979591836734702,0.7304000000000002
10,9,0,0,1,0,6,6,5,6,7,6,6,6,6,6,6,6,6,5,7,6,6,6,6,7,6,6,6,6,7,6,4,6,7,9,7,9,9,8,9,8,9,9,9,9,9,9,10,10,2.310521739296229,0.550411022478648,0.9387755102040823,0.5216000000000002
9,5,1,1,0,0,1,0,0,3,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,5,6,6,6,5,2,4,6,6,6,6,7,7,6,7,9,8,9,9,8,9,9,10,1.4691343584951562,0.29018319272910126,0.8775510204081638,0.6920000000000003
10,9,7,1,1,0,6,3,6,6,7,6,6,6,5,4,6,5,6,6,5,6,7,7,7,7,6,9,7,6,7,7,7,9,7,9,7,9,7,8,9,8,8,9,10,10,9,9,10,10,2.3977845660647295,0.5813982590435478,0.8979591836734702,0.5000000000000002
10,10,6,5,6,5,1,6,6,6,6,7,7,6,6,5,6,5,6,4,5,6,6,7,8,7,6,6,6,6,7,7,7,9,7,6,7,9,7,7,9,7,8,9,9,10,9,9,9,10,2.5049603675018797,0.612347091597948,0.9387755102040823,0.48560000000000025
10,4,0,0,0,1,0,0,0,1,1,1,0,6,1,2,2,3,2,2,1,2,2,1,2,3,1,1,5,7,6,4,3,2,7,6,6,6,7,7,6,7,7,9,9,9,9,10,10,10,1.433044003298819,0.28328325405956856,0.8571428571428578,0.7016000000000002
10,10,6,5,6,2,0,5,6,6,5,6,4,6,6,5,6,5,6,4,7,6,5,6,7,7,6,6,6,6,7,7,6,6,7,6,7,9,9,7,9,9,8,9,9,10,9,9,9,10,2.409013993533823,0.5812951191183501,0.8979591836734702,0.5120000000000002
10,9,5,3,1,7,6,2,6,6,5,6,7,6,6,7,6,5,6,7,6,6,7,6,6,7,7,6,6,6,6,6,6,6,6,6,7,9,8,8,9,7,8,9,10,10,9,10,10,10,2.4329730189508076,0.5918858454950476,0.8979591836734702,0.5008000000000002
10,8,7,0,0,0,6,5,2,6,6,6,7,1,6,5,6,5,4,3,5,5,5,0,8,5,6,4,4,6,6,6,5,6,4,9,6,9,7,8,9,7,9,9,9,9,9,10,10,10,2.143051583090497,0.5023226077168615,0.7142857142857147,0.5720000000000002
10,10,6,7,6,4,6,6,6,7,6,6,5,6,6,5,6,5,6,6,7,6,7,6,6,7,7,6,6,6,7,8,6,6,7,6,7,9,8,8,9,8,8,9,9,9,9,9,10,10,2.5692089986330586,0.632395072752974,0.9591836734693885,0.4736000000000002
10,6,1,0,0,1,1,5,1,2,6,6,1,5,5,5,6,5,5,5,5,7,4,5,6,4,6,5,5,5,6,6,5,6,5,6,7,9,7,9,9,7,8,9,10,10,9,9,10,10,1.9897966930387658,0.4510366585188717,0.8163265306122455,0.5928000000000001
10,7,1,0,0,0,2,1,0,1,1,0,6,5,2,3,1,7,6,2,7,6,6,6,1,4,7,6,4,5,6,6,6,5,5,6,7,6,7,7,9,7,8,9,9,9,9,9,10,10,1.7998405233790404,0.391872167110405,0.7755102040816333,0.6288000000000001
10,10,3,6,3,3,6,6,5,1,4,6,6,6,1,0,6,5,5,5,6,6,4,1,7,4,6,5,6,5,5,6,5,4,6,6,7,9,7,8,9,8,8,9,9,9,9,10,10,10,2.2302067622960684,0.5211359964226792,0.7755102040816333,0.5600000000000002
10,4,0,1,0,0,0,1,1,0,1,0,1,0,1,5,1,3,2,2,1,3,3,1,6,5,1,2,2,6,6,5,5,3,6,6,7,6,6,6,6,7,8,10,9,9,9,10,10,10,1.4595646643167468,0.29055879028484094,0.7959183673469393,0.6936000000000003
9,9,6,1,1,6,6,3,6,7,5,6,6,7,6,6,6,5,6,4,6,6,7,7,6,7,7,9,4,6,7,6,6,5,6,7,7,9,8,8,9,8,8,9,10,9,9,9,9,10,2.399639292155753,0.5819125830587174,0.8571428571428578,0.5104000000000002
10,7,1,0,0,0,1,1,2,1,1,0,1,1,1,3,1,6,5,3,6,6,7,6,7,7,6,6,4,5,6,5,6,5,6,6,7,6,7,7,9,8,8,9,9,9,9,9,10,10,1.7881545467733135,0.3816975519176174,0.8979591836734702,0.6248000000000002
10,10,9,7,7,6,6,7,6,7,6,6,6,6,7,6,6,5,7,7,8,6,7,7,9,7,7,7,6,6,6,6,9,9,9,10,7,9,9,8,9,8,8,9,10,10,9,9,10,10,2.745269226066947,0.6908603170408771,0.9183673469387762,0.4248000000000002
9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,1,0,0,0,3,1,1,3,2,1,2,1,2,7,7,6,6,7,7,6,7,7,9,9,9,9,9,10,10,1.1666239263285996,0.2039063905815746,0.9387755102040823,0.7424000000000004
9,10,1,0,2,1,6,2,1,1,6,6,7,6,6,5,6,5,4,6,6,1,4,6,7,6,6,5,5,5,6,7,6,4,7,8,7,9,7,8,9,8,8,9,9,9,9,10,10,10,2.122790268830242,0.4940853446444782,0.8367346938775516,0.5664000000000002
10,6,1,0,0,0,0,1,0,0,0,7,1,5,3,2,1,2,2,2,4,6,6,6,6,2,6,6,5,6,7,6,4,4,4,6,7,6,7,7,7,7,8,9,9,10,9,10,10,10,1.694293638263263,0.3602316370859089,0.8163265306122455,0.6504000000000002
5,3,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,0,1,1,1,0,1,1,3,1,1,3,1,1,2,2,1,1,7,0,7,7,6,6,7,7,9,6,9,8,9,9,10,1.1080946314705535,0.1815840539654764,0.8367346938775516,0.7592000000000003
9,1,0,0,0,0,0,0,0,3,0,1,0,0,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,5,5,2,2,6,4,6,6,7,6,6,7,7,9,9,9,9,10,10,10,1.2521047782380774,0.23157684786570643,0.8775510204081638,0.7304000000000004
10,9,7,6,6,1,1,5,6,6,7,6,4,6,6,4,6,5,6,4,7,6,6,6,7,7,7,6,6,6,7,7,7,6,7,9,7,9,8,7,9,8,8,9,9,10,9,9,10,10,2.4444287577154116,0.5945260458061998,0.9387755102040823,0.5000000000000001
9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,1,2,2,3,2,1,0,0,1,1,3,6,1,4,2,3,4,6,6,6,7,7,6,7,7,9,9,9,9,9,10,10,1.2170877105129332,0.2202375639206404,0.8979591836734702,0.7336000000000003
10,6,1,0,0,0,0,1,1,0,1,1,1,1,1,3,1,1,2,2,2,7,2,1,1,4,4,5,4,6,6,6,5,6,6,7,6,6,7,7,9,7,7,9,9,9,9,10,10,10,1.547172475812577,0.3125528797454691,0.8979591836734702,0.6712000000000004
10,6,0,3,0,1,1,1,0,0,1,6,1,5,5,5,1,1,2,5,5,6,7,6,6,6,7,6,5,5,6,6,6,7,6,6,8,9,8,7,9,7,7,9,9,9,9,10,10,10,1.8665670469474238,0.41190227176562155,0.7959183673469393,0.6112000000000002
10,9,0,0,1,2,1,1,1,0,1,6,5,6,4,6,6,6,6,2,6,4,4,7,0,5,5,6,5,4,6,6,7,5,7,7,7,9,8,9,9,8,7,9,9,10,9,9,10,10,1.9624893953096085,0.44010735451197497,0.8163265306122455,0.5968000000000002
10,5,1,0,0,0,0,0,1,0,1,1,1,7,5,3,1,2,1,3,2,2,3,1,6,5,6,6,5,6,6,5,6,5,5,6,6,6,7,7,9,7,8,9,9,9,9,9,9,10,1.6198438075032364,0.33568835791954116,0.8775510204081638,0.6624000000000002
10,5,1,0,0,1,1,1,2,1,6,6,0,1,7,2,6,6,5,5,6,5,4,6,4,6,6,6,5,6,7,7,6,6,7,6,7,6,7,9,9,7,8,9,8,9,9,10,10,10,1.9116672865604627,0.4269833196147416,0.8571428571428578,0.6024000000000003
9,9,1,0,0,0,0,0,1,0,1,1,0,0,1,2,2,2,2,2,1,1,1,1,1,3,1,1,4,6,6,4,5,7,6,6,6,6,7,7,8,7,8,9,9,9,8,9,10,10,1.4418901422512371,0.2831535761403541,0.9387755102040823,0.6912000000000004
10,5,6,7,6,1,5,1,6,5,6,7,7,5,6,5,6,5,6,6,7,6,7,6,6,7,7,6,6,5,6,7,7,7,8,9,8,9,8,8,9,8,8,9,9,10,9,10,10,10,2.4237146031768493,0.5906068644207125,0.8775510204081638,0.5000000000000002
10,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,2,0,1,0,6,6,1,1,1,0,1,1,3,1,2,2,6,0,6,7,6,6,6,7,9,9,9,8,9,9,10,1.1572319142767378,0.2005054996971195,0.8163265306122455,0.7520000000000003
10,8,0,0,1,0,0,1,1,0,1,3,7,0,1,2,6,2,1,1,2,1,1,6,6,6,6,6,5,6,5,5,5,6,5,6,7,6,7,4,6,9,8,9,9,10,9,9,10,10,1.6694079788392895,0.35066670806068195,0.8163265306122455,0.6552000000000003
10,10,6,2,0,1,6,7,6,6,7,6,7,7,6,5,6,2,6,4,6,6,7,7,6,7,6,9,5,7,7,6,6,9,6,9,7,9,7,8,9,8,8,9,9,10,9,10,10,10,2.417431680579842,0.5913007482060733,0.7551020408163269,0.5024000000000002
10,0,1,0,0,0,1,0,1,0,0,1,0,0,1,2,2,2,1,2,1,0,1,1,1,1,1,1,3,2,6,4,5,6,6,7,7,6,7,7,9,7,7,9,9,9,8,9,10,10,1.298538800945316,0.24010325883729697,0.9591836734693885,0.7168000000000003
10,6,0,0,0,1,0,0,1,0,5,6,5,6,6,2,1,2,6,4,6,1,4,6,6,7,6,6,4,6,6,5,4,6,6,6,7,6,7,8,9,7,8,9,10,9,10,9,10,10,1.8497565468397223,0.4049215883604096,0.8571428571428578,0.6216000000000002
9,1,1,0,0,0,0,1,0,1,0,1,0,0,1,2,2,2,1,2,3,1,1,1,0,0,1,1,3,2,1,4,5,6,7,6,6,6,7,6,6,7,7,9,9,9,8,9,10,10,1.2607453868666783,0.23018487506625437,0.9591836734693885,0.7240000000000003
10,7,0,0,1,0,1,1,1,0,0,1,1,1,0,1,6,5,2,5,6,6,4,6,6,7,6,6,5,5,6,6,5,5,6,6,6,6,7,7,9,8,8,9,9,10,9,10,10,10,1.7334704626713255,0.37049058535051066,0.8979591836734702,0.6376000000000002
10,10,9,7,7,6,6,6,6,7,5,6,9,7,6,6,7,6,7,7,7,7,7,8,9,7,6,6,7,7,8,8,8,9,8,9,7,9,9,7,9,10,8,9,10,10,9,9,9,10,2.7715341748909617,0.7002573793236107,0.9387755102040823,0.4144000000000002
9,7,0,0,0,0,1,1,0,1,0,1,1,1,3,2,2,2,1,2,2,1,7,6,6,7,6,5,4,6,6,6,6,6,6,6,5,6,7,7,7,8,7,9,9,10,8,10,10,10,1.6177860789568845,0.334114795762348,0.9183673469387762,0.6592000000000003
9,10,1,0,1,1,0,1,1,2,2,1,6,7,6,1,6,2,6,6,6,4,4,6,6,7,0,4,5,6,6,4,7,6,1,6,7,6,7,9,9,8,8,9,9,10,9,9,10,10,1.897810455812289,0.42065925173732543,0.7755102040816333,0.6152000000000002
9,7,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,2,2,1,1,3,1,0,0,1,1,3,2,2,2,1,2,6,6,7,6,7,7,9,7,7,9,9,9,9,9,10,10,1.2955156809799804,0.24330533373145155,0.9183673469387762,0.7200000000000003
10,7,0,0,0,0,0,1,0,0,0,1,2,1,1,2,1,3,1,2,3,1,3,3,2,2,9,1,2,2,6,6,4,5,6,6,6,6,7,7,6,7,8,9,9,9,9,9,10,10,1.4634414534137783,0.29083583923859374,0.8979591836734702,0.6896000000000003
10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,1,2,0,1,6,1,0,0,0,1,3,2,1,5,2,2,2,5,1,6,4,7,6,7,7,9,9,9,9,9,10,10,1.1483550317202134,0.20210555784526277,0.7959183673469393,0.7504000000000002
10,10,1,0,0,1,0,1,1,1,1,6,0,0,5,5,6,2,1,5,2,6,4,6,6,5,6,6,5,6,6,7,4,7,6,6,6,6,7,9,9,8,7,9,10,9,9,9,10,10,1.8344862338777026,0.4018497382192112,0.7959183673469393,0.6200000000000002
9,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,1,2,2,2,1,1,0,0,1,1,3,2,1,7,2,3,4,6,1,6,7,7,6,7,9,9,9,9,8,9,10,10,1.1872729973913458,0.21099640883869103,0.8979591836734702,0.7392000000000003
9,7,0,1,0,0,1,1,0,1,1,0,1,3,1,2,2,2,2,2,1,1,3,1,2,2,1,1,1,2,1,5,2,2,2,6,6,7,7,7,6,7,7,9,9,9,8,9,10,10,1.3674843692093208,0.2601483524312458,0.9183673469387762,0.7144000000000003
9,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,3,2,1,2,1,1,1,1,1,2,1,6,4,2,5,6,6,6,6,7,7,9,7,8,8,9,9,8,9,10,10,1.28388466371122,0.24056315142604717,0.8979591836734702,0.7208000000000001
10,6,1,0,1,0,0,2,2,2,1,4,1,4,6,1,1,1,2,2,1,5,4,6,7,5,6,5,5,5,6,5,6,5,6,4,6,10,8,6,9,8,7,9,9,9,9,9,10,10,1.7296473604159583,0.37056803527733956,0.7346938775510209,0.6424000000000002
10,5,0,0,0,0,0,1,0,0,1,1,3,1,1,1,1,2,1,3,1,2,3,2,2,0,1,1,2,1,6,5,5,6,6,6,6,10,7,7,6,7,7,9,9,9,9,10,10,10,1.3790725865355524,0.27087871221774695,0.8775510204081638,0.7048000000000002
10,10,0,0,1,2,1,0,1,7,7,7,6,6,5,1,6,6,6,4,6,1,3,1,4,6,7,4,6,1,5,6,6,6,4,7,6,6,9,7,7,7,8,9,9,10,9,10,10,10,2.0108993035001155,0.45337896168921005,0.7755102040816333,0.6000000000000001
10,10,1,0,5,0,1,1,1,7,6,6,6,6,6,5,1,2,6,5,5,6,4,6,6,5,6,6,5,4,6,6,7,4,6,6,7,9,7,8,9,8,8,9,10,10,9,9,10,10,2.1087086205702503,0.48702185909749607,0.8571428571428578,0.5736000000000002
10,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,2,1,2,3,1,2,1,1,2,3,1,2,1,1,2,3,2,6,5,6,6,7,7,6,7,8,9,9,9,9,9,10,10,1.2213416851744971,0.2214584487845419,0.9387755102040823,0.7344000000000003
