0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg avg_pollution,avg utility,avg inertia,avg reliability
10,10,1,0,1,1,3,1,0,2,2,6,6,6,7,6,1,3,5,6,5,5,5,5,5,5,5,6,5,4,5,6,6,2,7,7,4,5,6,6,6,9,1,8,8,9,10,10,10,10,1.9508441326040837,0.43276477190291707,0.7755102040816333,0.6104000000000002
9,8,0,1,0,1,0,1,1,1,3,1,3,2,1,2,6,3,4,5,6,4,5,5,4,4,4,6,6,4,6,5,7,5,6,7,6,6,5,6,5,6,9,9,8,9,9,10,10,10,1.7518422571482168,0.3711728970964274,0.8775510204081638,0.6408000000000003
10,9,0,1,2,6,6,6,7,6,7,6,5,4,5,4,6,6,6,6,6,6,6,5,5,6,5,6,6,6,5,5,6,6,7,7,7,9,9,8,10,9,9,9,8,9,9,10,9,9,2.353157709579636,0.5587920265959248,0.9387755102040823,0.5208000000000002
10,7,0,0,1,1,0,1,1,1,2,1,7,6,6,1,6,4,4,3,5,4,5,6,4,5,5,6,6,5,6,6,6,6,6,6,6,6,6,9,9,10,9,9,8,9,9,10,10,10,1.872909971201487,0.412249021055019,0.8571428571428578,0.6160000000000002
10,9,1,1,0,1,0,1,1,7,7,1,1,5,2,6,6,6,6,5,5,4,5,6,5,5,6,6,6,5,6,5,5,6,6,10,9,6,7,9,10,10,9,9,7,9,9,10,10,10,2.015568800745074,0.46043659165874495,0.8367346938775516,0.5848000000000002
10,10,7,1,3,0,7,6,5,6,2,7,6,5,7,6,9,5,5,1,6,6,6,5,10,6,6,6,6,9,6,7,9,9,7,8,9,6,7,7,9,9,10,9,9,9,9,10,10,10,2.419402659213611,0.5901756108438263,0.6734693877551023,0.5016000000000002
10,9,0,0,1,0,0,1,1,1,1,7,6,5,5,6,6,5,6,6,6,6,5,5,5,6,1,6,5,5,5,7,9,6,7,7,8,7,7,7,9,9,10,9,9,9,9,10,10,10,1.9953307668628202,0.4542991743216234,0.8775510204081638,0.5864000000000003
10,7,0,0,1,1,0,1,1,1,0,7,0,5,2,1,1,1,1,2,4,4,5,5,4,4,5,6,5,4,6,4,6,5,6,6,5,6,6,7,6,6,6,8,7,9,10,9,10,10,1.6548677562493597,0.3415346971892753,0.8367346938775516,0.6616000000000003
10,9,7,0,7,6,6,6,4,6,5,6,6,6,5,6,6,6,5,6,6,5,6,10,6,7,7,7,6,9,6,5,7,6,7,9,9,9,7,9,9,9,10,9,8,9,9,10,10,10,2.519231693733538,0.6200432005816856,0.8571428571428578,0.48080000000000017
10,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,3,1,3,4,5,4,6,6,6,4,5,6,6,4,5,6,6,7,8,9,9,9,10,10,1.2953999147429465,0.2353332246195772,0.9795918367346946,0.7240000000000003
10,9,7,0,7,7,7,6,6,6,6,6,6,4,6,6,7,7,6,5,6,6,6,6,6,6,7,6,6,6,7,6,6,6,7,8,8,9,7,6,9,9,10,9,9,9,10,9,10,10,2.527531027105367,0.6215038361758376,0.9387755102040823,0.48320000000000024
10,9,7,6,5,0,7,6,5,6,4,7,6,4,7,6,6,2,2,1,6,6,6,6,6,6,7,6,6,6,7,7,6,4,7,8,8,9,7,6,9,10,9,9,9,9,10,10,10,10,2.4013325363322156,0.5808664942078741,0.8367346938775516,0.5152000000000002
10,7,1,1,0,1,1,0,1,0,1,6,1,1,2,2,2,1,2,2,2,1,6,5,5,5,4,5,6,5,5,5,6,7,6,6,6,6,6,6,7,9,9,9,9,9,9,9,10,10,1.6673206367662152,0.3487496219709261,0.8979591836734702,0.6536000000000003
10,10,7,6,0,6,7,6,7,5,5,6,6,5,6,6,6,7,7,6,6,6,6,6,7,8,6,6,7,6,6,7,9,9,7,9,9,9,8,9,9,10,10,9,9,9,9,10,10,10,2.577655110369229,0.6406905734294631,0.8979591836734702,0.46000000000000013
10,6,4,1,0,1,7,5,1,6,2,6,6,5,5,6,5,4,5,6,6,6,6,5,6,7,4,6,5,6,6,7,6,6,7,9,8,9,9,8,9,10,10,9,9,9,9,10,10,10,2.205168052474146,0.5200896348770067,0.8163265306122455,0.5456000000000002
10,9,0,1,1,1,1,1,1,1,1,0,1,5,5,3,1,5,5,5,3,5,3,5,6,4,4,6,6,4,6,4,6,5,6,6,6,6,4,7,7,9,9,6,7,9,9,10,10,10,1.7712042610085308,0.3801651894934953,0.7959183673469393,0.6400000000000002
10,9,7,6,2,1,5,6,6,6,4,7,6,4,6,5,6,5,5,6,6,5,6,6,6,6,5,6,6,6,6,6,6,7,7,7,9,8,8,8,9,9,9,9,8,9,10,10,10,10,2.4155903661164055,0.5843053411074943,0.9387755102040823,0.5080000000000002
10,6,0,0,1,1,0,1,2,1,2,1,5,4,6,0,6,4,6,1,5,4,5,4,4,5,4,6,6,5,5,5,6,6,7,6,6,6,7,7,9,9,10,9,8,10,9,10,10,10,1.801001718147251,0.392809020059398,0.8367346938775516,0.6296000000000003
10,9,0,0,1,0,0,3,5,7,3,1,9,4,1,2,6,5,6,7,2,5,5,5,2,4,5,1,6,4,5,3,6,6,5,6,6,6,6,4,9,5,9,7,6,9,10,10,10,10,1.916890331804006,0.42009462412238435,0.5714285714285717,0.6208000000000002
10,9,0,0,0,0,0,1,2,6,7,1,1,2,6,1,1,5,6,6,6,1,5,4,5,2,5,6,6,6,5,5,6,7,7,6,6,6,7,8,8,9,10,9,8,9,10,10,10,10,1.862994042073957,0.4110400908159292,0.7959183673469393,0.6184000000000003
6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,3,2,2,1,3,2,3,4,5,4,6,4,6,4,6,4,6,4,5,6,6,7,9,9,9,10,9,10,1.1825832055958572,0.20180948989097314,0.9795918367346946,0.7408000000000005
10,9,1,1,1,1,0,6,1,1,3,7,7,5,6,6,6,4,5,5,2,5,5,5,5,4,5,5,6,4,1,6,6,7,7,6,5,6,6,7,9,10,9,9,8,9,10,10,10,10,2.0198537865880852,0.46029242133667125,0.8163265306122455,0.5936000000000002
10,9,0,1,0,1,1,1,6,6,7,6,9,5,5,1,5,7,6,6,5,5,6,5,5,5,4,6,6,6,6,7,6,6,7,8,9,9,7,9,10,9,10,9,8,9,10,10,10,10,2.1761310056851584,0.5102834063696029,0.8571428571428578,0.5504000000000001
10,9,0,1,0,1,0,0,0,1,2,0,1,0,6,6,4,6,4,5,6,4,5,5,5,5,4,5,6,5,6,5,6,6,7,7,6,9,7,7,6,9,5,9,8,9,10,10,10,10,1.812223342962944,0.39219386207846485,0.8571428571428578,0.6264000000000002
10,9,0,1,1,1,0,0,6,1,1,1,5,5,6,5,6,2,6,6,5,4,5,5,6,6,7,6,6,5,6,4,6,7,8,4,9,9,8,8,10,5,10,9,8,9,10,10,10,10,1.977875127377037,0.45017307598736644,0.7755102040816333,0.5920000000000002
10,6,1,1,1,0,0,1,2,0,1,1,1,3,1,6,6,0,1,1,5,5,5,5,6,5,6,6,6,5,6,6,6,5,7,8,9,9,7,9,9,9,10,9,8,9,10,10,10,10,1.7624885089898112,0.3845178997803902,0.8571428571428578,0.6248000000000001
10,6,1,0,1,1,0,1,1,0,2,0,6,5,2,1,6,2,6,2,5,4,5,5,6,5,4,6,6,5,5,5,6,6,6,6,6,9,7,8,9,9,10,9,8,10,9,10,10,10,1.7880083095354926,0.39189463703669736,0.7346938775510209,0.6256000000000003
10,3,3,1,0,0,1,0,0,0,0,0,1,2,6,1,2,2,2,2,2,1,2,3,2,2,3,1,6,5,5,5,6,4,6,6,6,9,4,7,7,10,9,9,8,10,10,10,10,10,1.4893903650633058,0.30132163923283717,0.8163265306122455,0.6840000000000004
10,9,4,6,7,6,6,1,4,6,3,6,5,6,6,6,0,7,6,5,6,6,5,6,6,6,7,6,6,4,6,6,6,7,7,9,9,7,7,9,9,10,9,9,9,9,10,10,10,10,2.4142844744595977,0.582737990133684,0.8571428571428578,0.5120000000000001
10,9,7,6,7,6,5,6,6,6,7,7,6,5,6,6,7,6,6,5,6,7,6,7,6,6,6,7,6,5,6,6,6,7,7,8,9,6,7,8,9,10,10,9,8,9,10,10,10,10,2.5912418603196135,0.6415777651118844,0.9795918367346946,0.4688000000000002
3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,2,2,3,2,3,3,2,2,3,1,4,6,6,6,6,6,5,6,7,6,6,6,7,9,7,9,10,9,10,1.1522160393238037,0.19222325627082074,0.9591836734693885,0.7464000000000004
10,9,7,6,5,6,7,6,7,6,6,5,6,4,6,7,7,6,6,5,6,4,6,6,5,5,6,4,6,4,6,7,6,7,7,9,9,8,7,8,10,10,10,9,8,9,10,10,10,10,2.5567566609629635,0.6253045799893449,0.9795918367346946,0.4752000000000002
10,9,6,0,1,6,3,6,5,6,4,6,1,5,6,6,6,6,7,6,5,5,5,5,5,4,4,7,5,6,6,7,6,6,8,6,9,9,7,8,10,9,10,9,8,10,10,10,10,10,2.2897334992950977,0.5500734495632116,0.7142857142857147,0.5344000000000002
9,7,0,1,0,0,0,6,2,1,0,2,2,5,6,6,1,1,2,5,5,6,5,6,6,4,5,6,6,4,6,7,6,6,6,7,6,6,7,6,9,9,9,9,8,9,10,10,10,10,1.8381919677252874,0.4036608279902532,0.8367346938775516,0.6216000000000003
10,9,0,0,0,1,2,6,4,6,5,6,1,7,6,6,5,4,6,6,5,5,5,5,4,5,5,6,6,5,6,6,6,6,6,6,6,5,8,8,10,9,9,9,9,9,9,10,10,10,2.113455437611025,0.4891809155839345,0.8775510204081638,0.5736000000000001
10,5,7,7,4,7,3,6,7,6,7,1,6,6,5,5,0,7,6,2,5,4,2,5,4,7,3,5,7,5,6,4,1,6,6,1,5,9,7,6,8,9,9,9,8,9,10,10,10,10,2.2660993997885384,0.5314289289623476,0.4897959183673472,0.5600000000000002
10,9,1,6,1,1,5,6,6,1,6,7,6,5,5,6,6,6,6,4,5,7,6,4,6,6,6,6,6,9,8,6,5,6,7,9,9,8,7,9,9,9,9,10,8,9,10,10,10,10,2.3195173399882734,0.5601879116746893,0.7959183673469393,0.5272000000000002
10,10,4,6,7,6,7,6,6,7,5,6,5,5,6,7,6,6,9,9,6,6,6,6,7,6,7,6,6,9,6,7,9,9,7,7,9,9,7,8,10,10,9,9,8,10,10,9,10,10,2.6387567370666636,0.6604392713309045,0.8367346938775516,0.4520000000000002
10,9,1,1,1,1,7,1,7,6,2,6,6,7,2,5,6,4,6,1,1,3,2,5,4,6,4,6,6,5,6,5,6,6,6,4,6,6,6,6,8,10,9,9,8,10,10,10,10,10,2.07015513059705,0.4711346751107782,0.7346938775510209,0.5904000000000003
10,10,3,0,0,1,3,1,1,6,6,6,7,6,6,1,6,5,4,6,5,4,6,6,5,6,5,5,6,6,7,7,6,7,6,7,9,7,8,9,9,9,9,9,8,9,10,10,10,10,2.1592854433380375,0.5030390456317952,0.8979591836734702,0.5568000000000002
10,9,7,6,6,1,5,6,7,6,7,7,6,6,6,7,8,6,6,6,6,6,6,5,6,7,6,7,6,4,4,4,7,9,7,9,9,9,7,8,10,9,9,8,9,9,10,10,10,10,2.5497738719074876,0.6303735548349532,0.8979591836734702,0.4744000000000002
10,9,7,1,1,1,7,6,4,5,4,6,5,4,6,6,6,6,6,6,6,5,6,5,5,6,7,6,6,7,6,7,8,1,7,7,6,9,8,9,10,10,10,9,8,9,10,10,10,10,2.343811065620472,0.5613504160043931,0.8979591836734702,0.5192000000000001
10,9,7,0,1,1,7,6,5,1,7,6,9,2,7,6,6,4,6,2,6,5,4,6,4,6,7,6,4,7,6,7,6,6,7,7,9,9,7,7,10,10,10,9,8,9,10,10,10,10,2.2963683536988806,0.5506806426312998,0.7755102040816333,0.5312000000000002
10,9,7,6,4,6,4,6,6,6,7,7,6,5,6,6,7,6,6,6,6,7,6,6,6,6,5,7,6,6,6,6,6,9,7,9,6,8,8,8,9,10,10,9,9,9,9,10,10,10,2.554424744627465,0.631863890058125,0.9183673469387762,0.4744000000000002
10,9,7,6,6,5,7,6,6,6,7,7,7,6,6,6,7,6,6,6,7,7,6,5,6,7,6,5,7,6,9,7,9,9,7,9,9,8,8,8,9,10,9,9,8,9,10,10,10,10,2.6447678983718226,0.6630998232132008,0.9387755102040823,0.44720000000000015
10,10,0,0,0,1,0,1,1,1,2,6,5,2,1,6,6,4,5,5,2,6,6,6,5,4,5,6,6,5,7,6,6,9,6,7,9,6,6,6,9,10,10,9,8,9,10,10,10,10,1.9167299729259428,0.4322808552699694,0.7755102040816333,0.6040000000000002
10,8,0,0,1,0,1,1,0,0,0,1,0,3,2,6,6,2,3,1,2,3,2,5,5,4,5,5,5,6,6,5,6,5,6,7,6,6,7,7,5,10,9,9,9,9,9,10,10,10,1.6549702105406672,0.35047199709656807,0.8367346938775516,0.6576000000000003
10,9,2,6,5,6,7,6,5,6,4,7,6,2,6,6,6,6,6,1,6,5,5,5,6,6,6,6,6,8,7,4,9,9,7,6,9,9,8,4,9,9,10,9,8,9,10,10,10,10,2.424777170285079,0.59024661444386,0.7346938775510209,0.5104000000000002
10,9,7,1,1,1,4,6,7,7,0,6,6,6,6,7,7,6,5,4,6,5,6,6,7,7,5,6,6,6,7,7,6,9,7,8,9,9,8,8,9,10,9,8,7,9,10,10,9,10,2.362592588252238,0.5710118803097055,0.8775510204081638,0.5136000000000002
10,9,7,6,0,6,4,6,5,6,7,6,6,7,6,6,7,7,6,5,6,7,6,5,6,5,6,6,6,6,6,7,6,6,6,9,9,9,7,9,9,9,10,9,9,9,9,10,10,10,2.499183826924731,0.6143476453939006,0.9387755102040823,0.4848000000000001
10,9,7,1,1,7,7,6,7,6,3,6,5,5,6,6,7,7,6,6,5,6,5,5,7,6,7,6,6,6,5,6,6,7,7,7,9,9,8,9,9,10,10,9,9,9,9,10,10,10,2.4599793269501222,0.6011808286084409,0.8979591836734702,0.4936000000000002
10,9,0,1,1,1,0,6,6,6,0,6,6,5,6,7,7,6,5,4,5,6,5,6,7,6,5,6,7,6,6,7,6,9,7,8,9,6,8,9,9,10,9,9,8,9,10,10,9,10,2.2112312423522558,0.5207171765880867,0.8571428571428578,0.5416000000000002
10,9,7,1,0,7,7,6,7,5,6,6,6,6,7,6,6,6,6,6,6,6,5,6,7,7,6,6,6,7,6,4,6,6,7,9,9,9,8,8,9,10,9,9,8,9,10,9,10,10,2.48363050831659,0.6080697066063819,0.9387755102040823,0.4864000000000002
10,6,7,1,0,0,7,6,6,6,7,6,6,5,6,6,0,5,6,6,5,4,5,4,5,4,5,6,6,5,6,6,6,7,7,6,6,6,7,6,8,9,10,9,8,9,10,9,10,10,2.243445735107611,0.5246769625882706,0.8775510204081638,0.5520000000000002
10,9,6,1,0,1,0,6,6,6,7,6,1,5,6,6,7,6,6,6,5,5,5,7,7,6,5,6,7,6,9,7,6,6,7,7,9,9,7,9,9,10,9,9,8,9,10,10,10,10,2.300344429003521,0.5515785654245561,0.8571428571428578,0.5272000000000002
9,7,0,0,0,0,0,1,0,1,2,1,2,1,2,1,1,3,1,2,1,2,1,5,4,4,3,1,5,4,5,4,6,6,6,6,6,6,6,7,10,10,9,8,8,9,9,10,10,10,1.4965752101302499,0.30301879070726745,0.9183673469387762,0.6792000000000002
10,9,7,7,1,1,3,1,6,6,4,6,5,6,6,6,6,6,6,0,6,5,1,5,5,7,6,7,7,7,6,4,6,6,7,7,10,9,7,9,9,9,9,9,9,10,9,10,10,10,2.3063479556009794,0.5519684893879383,0.8367346938775516,0.5304000000000001
10,9,7,0,0,6,6,6,7,6,7,7,6,5,6,5,7,6,6,7,6,6,6,6,6,7,6,6,7,6,6,7,6,9,7,8,8,9,7,9,10,10,10,9,9,9,9,10,10,10,2.4892809725601044,0.6116231532451848,0.9183673469387762,0.48080000000000017
10,10,0,4,1,0,1,6,6,6,4,6,2,6,5,1,7,6,4,6,6,2,6,5,6,7,3,5,5,5,6,6,8,6,6,7,6,5,9,7,9,10,9,9,8,9,10,10,10,10,2.1423246133602816,0.5006123259596794,0.6938775510204087,0.5704000000000002
10,6,1,0,0,0,0,0,1,1,0,1,3,1,2,6,1,3,2,1,1,1,2,2,2,2,7,5,5,2,6,4,5,6,6,7,6,6,6,4,9,10,9,9,9,9,9,10,10,10,1.5264104516492123,0.3118101259065465,0.8163265306122455,0.6800000000000003
10,9,7,1,1,7,7,6,6,6,4,6,4,5,6,5,7,6,6,1,6,6,5,5,5,6,5,5,6,5,6,6,6,6,6,6,6,10,8,8,9,10,10,9,8,9,9,10,10,10,2.374115894265464,0.5705796808494491,0.8571428571428578,0.5200000000000001
10,9,3,6,7,6,7,1,1,6,7,6,6,5,5,6,1,7,2,6,6,4,6,2,6,7,5,1,6,5,6,4,5,9,7,4,9,9,7,8,9,9,10,6,7,9,10,9,10,10,2.3202247993333853,0.5503973962948133,0.6530612244897963,0.5400000000000003
10,8,0,2,1,6,7,6,7,6,4,6,6,6,5,1,6,6,5,6,5,6,1,5,7,6,0,4,9,4,5,4,6,6,6,6,10,6,7,9,9,10,10,9,8,9,10,10,10,10,2.244742558140904,0.5308744995528649,0.6938775510204087,0.5504000000000002
10,6,1,0,1,1,0,0,0,1,3,0,2,2,1,7,2,3,2,1,2,3,3,4,6,5,2,6,6,5,5,5,6,5,6,7,6,6,6,7,6,10,9,8,7,9,10,10,10,10,1.6317048363983637,0.342743018377638,0.8163265306122455,0.6608000000000003
9,7,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,3,1,1,1,2,2,3,3,2,3,2,5,4,5,4,6,5,6,5,5,7,6,4,6,6,6,7,9,8,9,10,10,10,1.438830315160747,0.2752049964662429,0.9387755102040823,0.6968000000000003
10,6,1,0,1,1,0,0,1,1,3,1,6,6,1,1,1,2,6,2,1,4,5,6,6,4,4,6,6,5,5,4,6,6,7,6,10,6,7,9,9,10,9,8,9,10,9,10,10,10,1.7574393481861192,0.3809458557287679,0.8163265306122455,0.6336000000000003
10,9,0,1,1,1,0,0,1,1,1,2,1,0,2,7,5,6,2,6,6,4,5,4,4,6,6,6,6,7,5,7,6,6,7,6,9,9,7,7,9,10,10,9,8,9,10,10,10,10,1.855263900203355,0.4117997349091895,0.8163265306122455,0.6096000000000003
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,2,2,2,2,2,3,2,2,1,1,3,2,5,6,4,6,5,6,5,4,4,5,5,6,7,9,9,9,10,10,10,1.15099249150245,0.18347968837111905,0.9795918367346946,0.7488000000000002
10,9,0,1,0,1,1,0,2,2,5,6,1,5,6,2,6,5,3,5,5,5,6,5,6,4,4,5,5,5,6,4,9,5,6,4,6,6,9,7,6,9,9,9,8,9,10,10,10,10,1.9240127763532764,0.4305139369537384,0.7346938775510209,0.6104000000000002
9,6,0,0,7,6,0,1,1,6,7,6,1,5,6,5,6,5,6,5,6,5,6,4,6,6,6,6,5,4,6,4,6,6,7,9,7,9,7,6,8,9,10,9,7,9,10,9,9,10,2.1194393222684265,0.4906451118388952,0.8367346938775516,0.5704000000000002
10,9,7,6,0,6,7,6,7,6,4,1,6,5,6,6,7,7,6,7,5,5,6,6,7,6,7,6,6,6,6,7,6,5,7,9,9,9,8,9,9,10,9,9,9,9,10,10,10,10,2.488675201315907,0.6104249000602927,0.8775510204081638,0.49120000000000014
10,9,3,1,1,2,4,6,0,6,2,1,4,6,6,7,6,5,5,6,5,5,5,4,5,5,3,6,1,4,4,4,9,5,7,6,5,5,5,6,10,9,8,9,8,9,9,10,10,10,2.0660127677368525,0.4721028092489732,0.7142857142857147,0.5904000000000003
10,4,0,0,0,0,0,1,1,0,0,1,0,2,1,1,2,1,0,3,2,2,2,1,3,3,4,1,2,2,5,4,6,7,1,6,5,5,7,5,6,9,1,8,8,9,9,10,10,10,1.3391219953604525,0.2507555947808504,0.7346938775510209,0.7200000000000003
9,6,1,0,1,1,0,0,1,0,3,6,1,6,1,1,1,5,6,6,5,5,5,6,6,6,4,6,6,5,6,6,6,4,7,6,10,6,6,7,10,10,9,9,9,10,9,10,10,10,1.8168699671192163,0.401520390911257,0.7551020408163269,0.6200000000000003
10,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,2,1,2,1,2,3,2,2,3,1,1,5,2,4,5,1,6,5,6,6,7,6,10,5,9,7,8,9,9,10,10,10,1.246367666623876,0.2317136106063665,0.7959183673469393,0.7304000000000004
10,7,0,0,0,1,0,1,0,0,0,1,1,1,1,5,1,2,1,1,1,2,2,3,2,3,3,1,5,5,6,4,6,6,6,6,5,6,6,5,6,9,9,8,9,9,9,10,10,10,1.4641019605940004,0.29116824521124185,0.8775510204081638,0.6920000000000002
10,10,5,6,5,6,7,6,6,6,6,6,6,4,6,6,7,7,6,6,6,6,6,5,6,6,6,7,6,5,6,6,9,6,7,8,9,9,8,7,9,10,10,9,8,9,10,10,10,10,2.567334838388052,0.6345183685681607,0.9387755102040823,0.46960000000000013
9,7,0,1,0,0,1,1,0,0,2,3,3,1,1,6,3,2,3,2,2,2,3,2,2,2,3,6,1,4,5,5,6,5,6,5,6,6,6,4,6,6,6,7,9,9,10,10,10,10,1.5622267458188508,0.3112394876612691,0.8571428571428578,0.6800000000000003
10,9,7,1,0,6,7,6,2,5,4,6,5,5,6,7,7,6,5,5,6,6,6,6,6,7,7,6,6,4,9,7,6,6,7,8,9,9,7,6,9,10,9,9,9,9,10,10,10,10,2.393410369073685,0.580917698967492,0.8775510204081638,0.5088000000000001
10,9,0,0,0,1,0,7,0,0,0,6,6,1,1,6,6,4,7,1,5,5,5,5,4,4,5,5,5,5,5,4,6,5,6,6,6,6,7,6,9,9,10,6,9,9,9,10,10,10,1.8687094741507275,0.4102147200499372,0.7551020408163269,0.6216000000000003
9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,1,2,3,3,3,2,1,1,2,2,4,5,6,6,6,5,6,6,6,6,5,6,6,9,9,9,9,10,10,1.2034174591101827,0.21099225231114271,0.9387755102040823,0.7376000000000004
10,9,0,6,1,6,4,1,4,6,1,6,6,6,5,5,6,2,5,5,5,6,6,5,6,5,4,4,6,5,6,6,6,6,7,6,6,6,7,7,9,9,10,9,8,9,10,10,10,10,2.181734992845646,0.5125619948526482,0.7959183673469393,0.5616000000000002
10,6,1,1,1,0,0,1,0,1,1,1,1,3,5,5,6,2,3,5,5,5,6,5,6,5,4,4,6,7,6,5,6,6,7,8,6,6,8,9,10,10,10,9,8,9,10,10,10,9,1.8091451639498166,0.39859682776076966,0.8571428571428578,0.6168000000000002
9,7,0,0,0,1,0,0,0,0,0,0,1,3,3,1,2,3,1,1,1,1,2,2,3,2,2,1,0,3,2,5,6,6,4,6,7,6,6,7,6,5,5,9,8,9,10,10,10,9,1.3618162337388882,0.26154816938381475,0.9183673469387762,0.7104000000000003
10,9,7,6,7,6,7,7,7,7,7,7,6,5,6,6,4,6,6,5,5,6,6,5,6,5,6,7,9,6,6,7,9,9,7,8,9,9,8,9,10,10,9,9,8,9,10,10,10,10,2.6548932186872634,0.6601547767843365,0.9795918367346946,0.4448000000000002
9,7,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,0,1,2,2,2,6,5,3,2,3,2,1,5,5,4,6,7,7,7,6,6,6,7,6,6,9,9,7,9,10,10,10,10,1.4686465878112986,0.2909667768822365,0.8979591836734702,0.6896000000000003
9,3,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,3,3,2,1,4,3,2,3,2,2,2,1,5,6,5,6,5,6,5,5,5,6,7,6,9,10,9,9,10,9,10,10,10,1.4010188036292741,0.2730223921869089,0.8979591836734702,0.7016000000000002
10,9,8,6,7,6,5,6,6,6,7,7,6,5,6,6,7,7,6,5,6,7,6,6,6,6,6,7,6,6,6,6,6,7,7,8,9,9,7,8,9,10,10,9,8,9,10,10,10,10,2.627589639192447,0.6503273575902049,0.9795918367346946,0.45920000000000016
10,9,7,9,4,6,7,6,7,6,7,7,6,7,7,6,7,6,6,6,6,7,7,5,5,6,6,7,7,7,6,7,9,9,7,8,9,9,7,8,9,10,10,9,8,9,10,9,9,10,2.684514967308499,0.6704986744284049,0.9591836734693885,0.43600000000000017
10,9,6,6,0,1,7,6,4,6,4,7,6,5,6,6,6,6,0,6,6,4,6,5,5,6,5,7,6,5,6,7,7,9,7,6,9,6,8,9,9,10,10,9,8,9,10,10,10,10,2.352493053485068,0.5705150214573201,0.7959183673469393,0.5232000000000001
10,10,0,0,6,1,0,1,0,6,7,5,1,6,6,6,7,4,5,6,1,7,0,5,5,6,4,6,6,4,6,7,6,6,6,7,6,6,7,8,10,10,10,7,9,9,10,10,10,10,2.0494017782551612,0.4741064146953433,0.7142857142857147,0.5848000000000002
10,10,0,1,1,0,0,1,6,7,1,1,7,6,1,2,6,7,5,6,5,5,5,6,2,5,7,6,0,7,5,7,6,6,4,8,5,6,6,9,9,9,10,8,8,9,10,10,10,10,1.9899589506873425,0.451880226339863,0.6326530612244902,0.6000000000000001
10,9,7,1,7,6,4,6,2,6,7,7,6,5,6,6,7,6,5,5,6,7,6,7,6,6,6,6,5,5,6,7,6,6,7,8,9,9,7,8,9,10,9,9,9,9,10,10,10,10,2.4827084820817302,0.6074165789482121,0.9183673469387762,0.49120000000000014
10,9,7,6,7,9,7,6,7,6,7,6,6,6,6,6,7,6,6,6,6,7,6,6,6,6,6,6,9,9,9,7,9,9,7,9,9,9,8,9,9,9,10,9,8,9,9,10,10,10,2.7303754248374514,0.6854412202268585,0.9795918367346946,0.42640000000000017
10,5,6,0,0,0,0,1,0,1,5,7,1,6,1,1,7,5,6,6,6,5,5,6,7,4,4,6,6,5,10,4,1,6,6,9,10,9,6,6,9,10,10,9,8,9,10,10,10,10,1.9481474353274881,0.44016123329620127,0.6530612244897963,0.5976000000000002
10,9,0,1,4,1,1,1,4,6,7,7,0,4,7,6,6,6,6,4,5,6,2,4,5,6,6,4,6,5,4,7,6,9,7,6,5,9,7,6,9,10,10,9,8,9,10,10,10,10,2.109886998628749,0.4922117131297516,0.7346938775510209,0.5744000000000002
10,9,7,1,1,1,2,2,1,6,6,2,3,2,7,5,6,7,2,1,6,5,6,6,5,5,5,6,6,5,6,4,6,7,6,7,6,6,7,9,10,9,10,9,8,9,9,10,10,10,2.0987856478819835,0.4848982228384244,0.8571428571428578,0.5760000000000002
10,9,7,6,4,6,4,6,7,6,7,7,6,4,6,6,7,6,6,6,6,6,6,5,6,7,7,10,9,8,7,7,9,9,7,6,8,9,7,9,9,10,10,9,8,9,9,10,10,10,2.617926654247756,0.6505131978692476,0.9591836734693885,0.4496000000000002
10,9,0,0,1,0,0,0,0,0,0,1,1,1,2,6,6,0,1,1,5,1,3,4,5,6,5,6,6,7,5,4,6,4,6,6,5,6,6,7,6,10,9,9,9,9,9,10,10,10,1.6316716533414088,0.34093187264785213,0.8571428571428578,0.6592000000000003
10,7,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,3,1,3,6,2,2,2,3,3,1,1,7,5,4,6,6,6,6,5,6,6,7,6,6,6,8,9,8,9,10,9,10,1.434866721141054,0.28204726952352915,0.8163265306122455,0.7008000000000003
10,9,7,7,0,1,7,7,7,6,7,7,6,6,6,7,7,6,6,6,6,6,7,10,10,4,6,7,6,6,7,7,9,9,7,9,9,9,9,9,9,10,10,9,8,9,10,10,10,10,2.6079418707347624,0.6501173850264027,0.9183673469387762,0.44720000000000015
10,9,5,0,1,6,1,1,5,6,3,6,1,6,6,7,6,5,5,6,5,6,2,5,6,6,6,5,4,5,5,6,6,6,7,6,6,9,7,7,9,10,10,9,8,9,10,10,10,10,2.171596370796809,0.5102609411354072,0.7551020408163269,0.5608000000000003
