0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
8,4,0,0,1,0,2,9,7,5,6,5,7,6,6,6,6,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,2,0,1,1,1,1,1,0,0,1,0,0,0,1,0,2,3,1,0.13984405598051264,0.19022748741987502,0.7959183673469393,0.14800000000000002
6,1,0,0,0,0,0,1,0,0,1,5,5,6,6,6,2,2,2,2,0,0,1,3,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,2,2,0.10304793539352577,0.10067476002942619,0.9183673469387762,0.216
6,5,0,3,5,10,10,9,10,9,10,9,9,7,7,9,7,6,6,7,6,10,6,6,6,4,1,5,5,2,3,4,3,1,1,2,2,2,3,1,2,0,0,3,1,1,1,2,2,5,0.2432274543437257,0.3703004237381655,0.755102040816327,0.1
5,1,1,1,0,0,1,0,0,0,6,10,7,3,2,1,3,5,3,2,2,1,1,1,1,1,1,0,0,1,3,2,2,1,0,0,0,3,3,1,1,1,0,0,0,1,1,1,2,3,0.11843075930965002,0.12036501731207344,0.8367346938775516,0.208
7,4,0,1,3,1,10,10,10,9,5,10,9,7,6,7,6,7,4,7,2,5,7,5,2,3,1,7,2,2,3,2,2,2,1,2,2,1,1,1,0,1,0,0,0,1,0,1,3,1,0.19525412333105435,0.30100723141750396,0.7142857142857147,0.12800000000000003
5,6,6,1,0,1,0,0,0,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,0,1,1,1,1,0,0,0,0,1,3,1,1,1,1,0,1,1,0,0,0,1,1,2,2,2,0.09711274133574503,0.10657798331103188,0.9795918367346946,0.13200000000000003
10,10,8,9,10,9,9,6,9,6,10,6,6,6,5,5,3,0,6,6,6,1,1,1,1,2,1,0,3,2,0,1,0,2,1,1,2,1,0,1,1,0,0,0,0,0,0,1,2,2,0.18897737135791204,0.3727988288339088,0.7346938775510209,0.04800000000000001
8,1,0,1,3,3,8,9,9,9,10,9,6,8,6,6,6,7,6,6,2,3,1,4,1,0,1,1,1,2,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,2,2,2,0.17799541530760407,0.2729430515979465,0.8163265306122455,0.12800000000000003
9,9,0,1,8,9,9,7,10,9,4,6,6,5,6,6,6,9,6,7,1,1,3,2,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0.17970755744663333,0.3154309265298648,0.8571428571428578,0.08800000000000001
10,9,1,0,6,1,10,8,10,9,10,9,9,7,6,6,6,5,6,4,6,2,6,1,3,0,1,1,3,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0.18807824649590021,0.32551467141225304,0.7959183673469393,0.09600000000000002
5,4,0,0,0,0,1,7,5,8,9,6,6,7,6,6,4,6,2,0,2,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,1,2,0.13990926759787364,0.18185132280958186,0.8367346938775516,0.15600000000000003
9,5,0,1,1,1,10,7,10,7,10,5,0,1,1,7,1,1,2,0,6,1,0,0,0,3,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,3,0,0,0,1,0,2,0,0.13930003808774832,0.21150061417513666,0.6326530612244902,0.12800000000000003
9,1,0,0,0,0,0,1,0,7,6,5,6,7,6,1,1,2,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,3,1,0.10867974408291568,0.12644866697091853,0.9387755102040823,0.17600000000000002
7,0,0,1,0,0,0,1,0,1,6,5,10,1,2,7,6,7,6,5,6,1,1,0,1,2,1,2,1,1,0,0,1,1,0,0,1,3,1,0,1,0,0,1,0,0,1,2,2,1,0.12956715317049056,0.1403263446722178,0.8775510204081639,0.196
9,7,6,7,9,9,10,9,9,9,9,5,5,6,4,6,6,6,5,6,5,5,5,1,1,2,1,1,2,1,3,3,2,1,1,1,2,2,2,1,0,1,0,1,1,0,0,2,2,1,0.20704631645434537,0.3734785544723636,0.9387755102040823,0.06
9,8,1,2,7,7,6,0,4,6,7,6,4,3,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,2,3,0.12635828215406406,0.2074505298441614,0.9183673469387762,0.08800000000000001
1,1,0,0,0,1,0,0,1,0,7,6,5,6,5,6,6,3,6,2,1,3,1,0,1,3,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,2,4,5,0.12266598769583913,0.11405697577820192,0.8775510204081639,0.216
6,2,1,0,2,3,1,9,9,9,10,10,9,7,9,7,5,6,6,5,6,2,6,7,6,5,1,3,5,3,7,1,2,2,1,1,1,2,1,0,1,2,0,0,0,0,3,1,3,3,0.2003829453311029,0.28479281480614027,0.7346938775510209,0.136
9,4,1,1,2,9,9,9,9,9,10,10,9,6,6,6,7,6,6,6,6,5,6,4,6,1,3,1,2,2,3,1,1,1,3,2,1,1,2,1,1,1,0,0,0,1,0,1,1,4,0.2118263060952516,0.334801162294224,0.8775510204081639,0.10800000000000001
10,5,0,6,7,8,9,8,9,8,9,5,6,5,6,5,5,6,6,6,6,5,2,6,6,0,1,0,1,1,0,0,0,1,1,1,1,3,2,1,0,0,0,0,1,0,1,1,2,3,0.1894156186229296,0.3303886817827891,0.8571428571428578,0.08800000000000001
9,7,0,0,6,6,7,6,6,7,6,6,7,6,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14355942712442163,0.22729451172807563,0.9387755102040823,0.09600000000000002
6,1,0,0,0,1,0,1,0,6,6,6,5,6,7,7,1,6,1,0,2,0,0,0,1,0,1,1,1,0,0,1,3,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0.11870837726452393,0.13152299196582037,0.8571428571428578,0.196
10,6,6,8,10,9,9,7,9,6,6,6,5,7,6,6,7,6,6,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.17774062464682008,0.3400300909225233,0.8775510204081639,0.068
6,2,1,0,1,1,1,1,0,6,9,9,5,4,6,6,6,3,2,2,3,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,2,1,1,0,1,0,0,0,1,2,1,0,2,0.13331950620467795,0.15988742682044563,0.8775510204081639,0.188
6,6,6,5,10,10,10,10,9,9,10,10,7,7,6,7,6,6,6,6,5,1,6,5,7,0,1,0,2,1,1,1,3,1,1,1,2,2,2,2,0,1,0,0,0,1,1,1,2,1,0.22392891710278182,0.3841753858243697,0.8367346938775516,0.08
9,7,1,1,7,8,9,9,7,4,6,7,6,6,6,4,2,2,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,2,2,0.15242516418383262,0.26150403692512353,0.9183673469387762,0.08800000000000001
6,0,0,0,1,0,0,1,0,0,0,5,1,0,4,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0.0788159960636519,0.06100218221547979,0.89795918367347,0.232
10,10,9,10,10,10,10,9,10,10,10,9,5,7,7,7,6,6,9,4,6,10,6,7,5,4,7,3,3,1,3,1,6,1,6,7,2,2,5,0,1,1,3,0,1,2,1,2,3,6,0.2789546892589418,0.47184000513192287,0.6530612244897963,0.04800000000000001
9,8,0,0,0,1,6,7,7,6,6,6,5,6,6,0,1,1,1,0,2,1,1,1,1,3,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,2,0.13614774422299908,0.2019280483069153,0.9183673469387762,0.11600000000000002
9,9,7,9,9,9,9,9,9,8,6,6,6,6,6,6,6,6,5,1,1,1,2,6,6,2,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,2,2,2,0.19768753430218988,0.37080814258203537,0.89795918367347,0.06
9,9,0,0,1,1,5,6,7,7,5,5,6,7,6,7,6,5,6,4,1,1,0,1,3,2,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,2,1,0.1576935511036082,0.23840562371951599,0.9183673469387762,0.10400000000000002
9,7,1,1,0,6,6,8,9,9,7,6,5,6,6,6,6,1,2,4,1,3,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0.15591595297690994,0.2540648836071031,0.8775510204081639,0.10800000000000001
6,6,0,0,1,0,0,7,6,7,6,10,6,7,6,1,2,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,2,1,0.12831380113188862,0.17558763300685779,0.89795918367347,0.14800000000000002
6,7,4,0,10,10,9,10,10,9,9,10,10,5,6,6,7,6,6,7,6,6,6,6,5,0,1,1,1,1,3,1,3,1,1,0,1,2,2,1,1,1,0,1,0,1,1,2,2,3,0.22399988997481485,0.3715939232260064,0.89795918367347,0.08800000000000001
7,1,1,0,0,0,3,9,9,9,6,5,7,9,7,7,6,7,7,7,2,2,1,0,0,0,1,3,1,1,1,2,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,2,1,0.16428101877230863,0.2263804163672258,0.8571428571428578,0.14800000000000002
9,8,7,9,10,9,9,9,10,10,10,9,9,6,9,6,7,6,6,4,6,7,6,6,2,3,2,2,2,2,3,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,3,3,2,2,0.24638201554876346,0.43075926171215917,0.9183673469387762,0.06
9,9,2,10,10,10,9,9,10,9,10,9,10,6,8,6,7,6,6,6,1,5,6,5,1,2,5,0,2,2,2,2,0,0,2,2,1,0,2,1,1,0,0,1,1,1,0,0,2,2,0.22990575430146262,0.4105058855213869,0.6938775510204086,0.068
10,1,0,0,1,0,7,9,8,7,6,6,5,6,6,6,5,2,2,2,6,3,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0.14892250179357042,0.21435737175901715,0.89795918367347,0.12800000000000003
6,0,1,1,1,0,0,1,1,6,9,5,6,6,7,6,7,6,7,6,1,7,5,1,0,3,1,2,1,1,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,1,2,1,1,6,0.15282298321934992,0.17834867839221974,0.7755102040816332,0.188
9,6,7,6,7,7,6,2,7,7,6,5,2,2,1,1,1,1,2,1,1,2,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0.1397259563452036,0.24455152826773285,0.9183673469387762,0.068
9,3,1,6,7,9,10,9,2,6,6,6,6,7,6,7,7,6,6,3,1,0,1,3,2,1,1,3,1,1,2,1,1,1,1,2,1,1,0,1,0,0,0,0,0,1,1,2,2,1,0.17749461567321737,0.297593606315876,0.89795918367347,0.08800000000000001
9,3,0,0,0,0,1,1,7,5,6,5,6,4,6,7,7,6,7,1,1,3,3,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,1,0.1391932740827403,0.17959199788672148,0.89795918367347,0.15600000000000003
1,0,0,1,0,0,0,0,0,0,0,1,3,1,2,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0.06942444977020044,0.03233317899844911,1.0000000000000007,0.26
9,7,7,9,8,9,9,9,10,2,6,5,6,7,6,6,0,1,1,0,0,0,1,0,1,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,2,1,0.17104730019855768,0.31744302423114323,0.9387755102040823,0.06
9,9,8,7,9,9,9,9,9,6,6,6,6,7,6,6,7,6,6,6,6,4,6,6,5,1,1,3,2,1,1,1,2,1,0,1,1,0,1,1,1,1,0,0,0,1,1,2,1,1,0.21333556517240235,0.3890495965817115,0.9591836734693885,0.04800000000000001
6,2,0,0,0,0,0,0,2,7,6,5,9,6,9,6,7,6,0,1,5,1,1,2,1,0,5,1,1,6,3,2,0,0,1,1,1,2,0,3,1,0,0,1,1,0,0,1,1,1,0.14826437050016786,0.16730533466483777,0.6326530612244902,0.196
7,1,0,0,1,0,0,0,0,1,1,1,2,1,1,1,1,1,3,2,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,3,1,0,1,0,0,1,0,1,0,0,1,1,0.08546162239472732,0.07037391337703039,0.9591836734693885,0.22000000000000003
9,7,7,0,1,3,1,6,6,4,6,5,4,2,1,1,3,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0.11540791942497822,0.18572388960223293,0.9387755102040823,0.07600000000000001
9,5,9,6,10,9,10,9,10,9,10,10,10,7,6,8,7,6,9,6,6,10,5,6,5,3,3,5,6,6,6,2,6,0,2,1,2,3,1,1,0,1,0,1,0,1,0,1,1,2,0.26875609552796936,0.4406218596687483,0.6734693877551025,0.068
8,6,1,1,1,10,10,9,10,9,10,9,8,5,6,7,6,4,6,6,6,5,5,4,1,1,1,1,1,1,2,1,0,1,1,3,2,1,2,1,1,1,0,1,0,1,1,2,2,1,0.19825280365528777,0.3266601187401272,0.89795918367347,0.10800000000000001
3,1,0,0,0,0,0,0,1,0,0,6,5,6,4,6,1,1,1,2,1,3,1,0,1,3,1,0,1,1,0,0,1,0,0,0,1,0,3,1,1,0,0,0,1,0,0,0,0,5,0.09750145710029762,0.08399183601424523,0.9183673469387762,0.236
10,2,1,0,0,0,0,6,8,7,6,5,5,6,6,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0.11962134481702412,0.16441953591758418,0.89795918367347,0.14800000000000002
6,6,0,1,6,6,7,9,10,9,6,6,6,7,6,1,0,1,1,0,1,3,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,2,0,0.1523417195911643,0.24205903137451767,0.89795918367347,0.10800000000000001
6,1,0,0,0,0,0,0,1,0,1,2,5,6,6,2,1,2,1,1,0,0,6,2,1,0,1,3,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,4,4,0.1005752424042223,0.0912383658517505,0.8775510204081639,0.224
5,10,4,2,9,8,9,9,9,9,5,6,6,6,6,6,1,0,6,1,5,0,1,0,1,0,1,0,0,1,2,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,3,0.16895135677263023,0.30084856300816987,0.755102040816327,0.08
8,5,7,1,10,10,9,10,10,10,9,9,5,6,9,9,7,6,5,6,6,6,6,7,9,7,5,4,5,6,7,0,0,1,0,2,1,2,1,1,0,1,0,0,1,1,0,1,3,3,0.24663034171344872,0.4053955578202207,0.8163265306122455,0.08
9,1,1,0,0,0,0,0,0,0,1,2,3,1,1,1,2,1,2,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,2,3,0.0834812744878216,0.0753143345592457,0.9795918367346946,0.2
5,6,1,1,0,0,0,0,7,6,6,5,6,6,1,1,1,2,3,1,1,1,1,1,1,3,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.111240762115537,0.1457710435629022,0.9387755102040823,0.15600000000000003
6,7,7,6,7,9,6,9,9,7,6,6,5,6,6,6,1,1,1,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0.16157157144083825,0.2919920410219496,0.9183673469387762,0.068
9,5,8,8,10,10,9,9,6,6,5,6,6,7,6,6,9,6,2,8,5,5,6,2,6,1,3,2,1,1,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,3,1,1,0.19982822718207424,0.37161983022991085,0.755102040816327,0.068
6,1,0,0,0,0,0,0,0,1,3,5,6,6,6,7,1,1,2,6,3,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,7,1,0,0,0,1,1,1,1,2,0.11314552278440262,0.1125274145835352,0.8571428571428578,0.216
9,6,5,1,9,10,9,9,6,9,7,10,9,6,6,7,4,6,6,6,1,2,1,1,0,1,1,3,2,2,1,2,2,0,1,1,3,1,1,1,1,0,0,0,0,1,1,0,2,0,0.18980473235038858,0.34191052655391346,0.755102040816327,0.08800000000000001
9,6,7,6,7,9,10,9,9,7,9,6,5,6,6,6,6,1,1,0,1,1,1,0,0,1,0,1,3,1,0,1,0,0,1,0,3,1,1,0,1,1,0,0,0,0,0,0,0,2,0.17518111477603468,0.32581182038716444,0.89795918367347,0.068
6,4,4,6,10,10,9,10,9,9,10,9,10,4,7,6,7,7,6,7,6,6,6,7,6,3,1,1,1,1,3,1,3,1,1,1,1,2,1,1,2,1,0,1,0,0,1,1,1,3,0.23012006187779338,0.38283050071640934,0.9183673469387762,0.08
10,1,0,1,6,6,6,7,7,6,7,6,6,6,5,3,1,1,1,3,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,3,0,0.1435684411536991,0.22083430439460608,0.9183673469387762,0.10800000000000001
6,6,1,0,0,1,0,7,6,7,6,5,2,2,1,1,2,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0.10903529725680458,0.14489348240355696,0.9387755102040823,0.14800000000000002
5,1,1,0,0,1,0,0,0,0,1,2,3,1,1,1,2,1,3,2,1,1,0,0,1,1,1,0,1,1,0,0,0,1,3,1,1,0,1,1,1,0,0,0,0,1,1,2,2,3,0.08775619946192408,0.06692042016972484,0.9795918367346946,0.232
8,9,0,9,10,10,9,10,10,4,9,5,6,6,6,4,6,6,5,6,6,4,0,0,2,2,1,1,1,1,2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0.18916727680675804,0.3517728130850759,0.8571428571428578,0.068
7,7,7,6,7,7,7,7,6,6,6,6,6,6,7,1,1,1,1,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.15218721071176103,0.2727402301060455,0.9591836734693885,0.068
9,7,7,6,7,0,0,6,1,1,0,5,5,7,6,2,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0.11971812654206619,0.20008736205375174,0.8571428571428578,0.068
7,6,1,0,1,0,0,0,0,1,1,2,1,3,1,1,2,1,0,1,2,1,2,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,3,2,0.08695634623197199,0.0913563937556844,0.9795918367346946,0.14800000000000002
8,8,0,4,10,10,9,9,10,9,9,10,10,7,9,9,7,6,6,6,6,6,6,9,7,1,5,0,6,3,7,1,7,5,1,2,3,3,2,2,0,0,0,1,1,1,1,0,2,5,0.2587444912704909,0.41078978792064896,0.6326530612244902,0.08800000000000001
8,1,1,1,5,10,10,10,9,6,10,10,10,7,6,6,7,6,6,6,6,6,6,6,4,5,5,5,2,2,0,1,3,1,2,1,1,2,1,1,1,0,0,0,1,1,1,1,0,1,0.21935787307517035,0.3400979539739119,0.8367346938775516,0.10800000000000001
9,7,0,4,2,6,9,10,10,9,9,9,9,7,6,6,6,6,6,6,5,5,4,6,2,1,1,1,1,2,4,5,3,1,2,3,1,1,0,1,1,1,0,0,0,1,0,1,2,2,0.20821308928467688,0.3411451814824837,0.8367346938775516,0.09600000000000002
6,1,0,0,1,0,0,0,0,0,1,4,5,7,6,2,5,1,2,2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0.09759782480291936,0.09567452268648603,0.8571428571428578,0.224
9,1,3,0,1,2,10,9,9,9,9,10,5,7,7,6,6,6,6,6,5,6,7,1,1,0,1,0,1,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0.17919477277607207,0.2842609009728054,0.8571428571428578,0.11600000000000002
9,7,1,1,0,1,1,0,5,4,5,6,5,6,6,6,1,2,2,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,2,0.11905206006995733,0.17099614437846322,0.9387755102040823,0.12400000000000003
9,9,6,9,10,10,9,10,10,9,9,10,10,6,7,6,6,6,9,7,7,5,6,6,2,7,6,5,1,2,1,1,3,1,1,3,1,2,1,1,1,1,0,0,0,1,3,1,2,3,0.2596134633308625,0.44280172041147636,0.8367346938775516,0.06
8,5,0,1,3,10,9,9,10,10,10,9,5,7,9,8,7,6,4,6,5,5,6,7,10,7,2,2,5,6,7,0,0,1,1,3,1,2,1,1,0,0,0,0,1,1,0,1,3,0,0.22764305851279412,0.35320323897887496,0.7755102040816332,0.10800000000000001
8,1,1,1,10,10,9,9,9,7,9,9,9,6,6,6,7,6,6,1,6,6,6,1,3,5,5,6,1,2,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0.19936607434322526,0.33160280962125205,0.8163265306122455,0.1
2,1,0,0,0,1,0,0,1,0,0,6,5,6,7,1,1,1,1,3,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,2,0.0891676411942075,0.07436677044434362,0.9387755102040823,0.236
9,2,0,0,1,0,6,7,9,9,5,10,6,6,6,6,6,0,0,1,2,3,0,0,1,0,1,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,4,0.14819126270894986,0.21233419725003086,0.7959183673469393,0.136
8,9,7,6,10,10,9,9,9,1,6,5,5,6,6,6,6,7,1,0,1,0,1,2,1,1,1,3,1,1,2,2,2,1,1,0,1,1,2,0,1,0,0,1,0,1,1,2,1,0,0.1804354095823831,0.3344636147306958,0.89795918367347,0.06
10,0,0,0,7,3,4,6,10,9,6,6,6,6,6,6,6,2,2,2,3,2,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,2,0.15465485980485666,0.23108762505314004,0.8775510204081639,0.11600000000000002
9,7,1,1,2,1,0,0,5,6,5,6,5,6,6,6,6,3,2,1,1,2,1,1,1,0,1,1,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,2,0.13355276939057475,0.19018441800180608,0.9387755102040823,0.10400000000000002
6,7,0,0,1,0,0,0,6,7,6,5,6,7,6,6,2,1,3,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,2,5,0.12690220415976824,0.1626540662018036,0.9183673469387762,0.15600000000000003
9,5,1,5,10,9,10,9,9,10,10,10,9,5,6,9,6,6,5,6,2,4,6,4,5,0,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,2,0.21811676278673986,0.37044112572808535,0.7755102040816332,0.08800000000000001
10,10,4,6,10,9,9,9,8,9,5,6,6,6,6,5,6,7,6,7,2,1,1,2,1,0,2,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0.18617120331284406,0.35906446637864925,0.8775510204081639,0.06
9,9,1,1,9,9,9,10,9,9,9,5,9,6,6,6,6,7,6,4,6,6,6,6,5,1,1,1,3,1,1,1,3,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,2,2,0.20794282933107452,0.36175679991349274,0.8571428571428578,0.08
9,9,7,6,8,9,10,9,9,7,4,6,5,6,6,6,7,1,1,1,1,0,1,0,1,1,1,1,2,2,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,2,0.17443691443513368,0.33249731459509696,0.89795918367347,0.04800000000000001
9,2,0,6,0,1,9,10,10,10,9,10,10,6,9,5,6,9,4,7,5,5,1,9,6,0,6,2,4,1,4,5,1,1,6,0,2,2,3,1,6,2,0,1,0,1,0,2,5,5,0.22669428557077362,0.33086744158124587,0.3877551020408164,0.12800000000000003
9,5,0,0,0,0,6,4,5,7,6,6,5,4,6,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.11772205534500266,0.17078705655704082,0.89795918367347,0.136
6,1,0,0,0,0,1,0,0,0,0,1,2,0,0,6,2,5,0,5,1,1,0,1,6,1,1,1,1,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,3,3,0.09569739289525012,0.07530079022845498,0.755102040816327,0.252
4,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,1,5,6,1,1,6,0,0,1,0,0,0,0,0,1,3,1,0,1,0,0,2,0,0,0,0,1,0,1,0,1,3,1,0.08594774859381256,0.053866695504946834,0.8367346938775516,0.28
6,0,0,0,0,0,0,0,0,0,1,2,1,1,3,6,1,2,1,1,2,1,1,1,1,0,1,1,0,1,0,2,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,2,2,1,0.08670821253472775,0.06619959866171282,0.9183673469387762,0.252
9,8,0,1,0,5,1,7,9,7,10,9,5,6,6,6,1,2,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,2,0.14890511535607326,0.23125385801510379,0.8367346938775516,0.11600000000000002
9,3,4,1,0,9,9,9,7,6,6,5,9,6,6,8,0,7,6,0,1,2,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0.1599829441532491,0.262449859340429,0.8163265306122455,0.10800000000000001
6,6,7,0,1,6,6,7,9,6,7,6,6,6,6,2,7,1,2,1,1,0,0,0,1,0,1,0,1,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0.1495295186794692,0.24112434897418478,0.8775510204081639,0.10800000000000001
4,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,1,6,5,3,1,1,0,0,0,1,0,0,1,0,1,0,1,3,1,1,0,1,0,0,0,0,1,0,1,1,1,3,1,0.08408036991087388,0.0542300621414241,0.9183673469387762,0.268
10,10,9,10,10,9,9,9,9,9,10,9,6,6,6,6,7,6,8,7,6,7,7,5,3,3,1,0,0,1,0,1,2,1,2,1,2,2,2,1,1,0,0,0,1,0,1,1,1,0,0.23836086090273,0.43659533910317155,0.9183673469387762,0.04800000000000001
5,5,0,0,0,0,1,0,1,7,6,5,4,7,6,6,5,1,1,3,2,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,2,2,1,0.11849375089288754,0.14149687982035816,0.9183673469387762,0.17600000000000002
1,1,0,1,0,1,0,0,0,0,0,1,3,1,3,1,1,1,3,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,2,2,1,0,0,0,0,1,0,0,0,1,2,1,1,1,0.07778264931277602,0.04529518473717222,1.0000000000000007,0.252
9,9,3,3,3,10,10,9,9,9,9,10,9,7,6,6,6,6,6,6,5,4,6,4,1,0,1,0,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,3,2,3,0.2081523416434715,0.3631649878475059,0.9387755102040823,0.068
4,0,0,0,1,0,0,0,0,0,1,2,2,1,6,6,0,1,6,6,0,1,1,0,0,0,1,0,0,1,1,1,2,1,1,0,1,0,0,0,1,0,0,1,0,1,3,1,3,1,0.09660520525504537,0.07298432659981668,0.89795918367347,0.244
