0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg avg_pollution,avg utility,avg inertia,avg reliability
10,8,5,1,0,0,6,6,2,4,6,7,6,7,6,2,6,6,5,6,5,6,4,6,6,6,5,9,7,7,6,7,6,6,6,7,6,7,9,9,9,8,10,10,9,8,10,10,10,10,2.259380378660359,0.5403277195330027,0.7755102040816333,0.5376000000000003
10,7,7,1,0,7,1,6,4,5,6,6,6,4,4,4,6,6,5,5,6,6,7,6,6,6,7,6,7,7,6,7,7,6,9,7,6,7,9,9,9,10,10,10,10,8,9,10,10,10,2.3278949985938406,0.5603174279422138,0.8571428571428578,0.5216000000000002
10,9,6,6,6,7,6,5,5,4,6,6,6,6,7,6,6,6,6,6,6,5,7,6,5,6,6,7,7,8,7,6,5,6,6,7,6,7,9,9,9,10,10,10,9,8,9,9,10,10,2.5384166002567032,0.6256306396215852,0.9591836734693885,0.4816000000000002
10,7,3,1,0,0,0,5,6,6,6,7,7,7,7,6,6,6,6,4,6,6,4,6,6,6,7,9,6,6,7,7,6,6,7,7,6,7,9,8,9,9,10,10,9,8,9,10,10,10,2.282713350967266,0.5401657904515197,0.9183673469387762,0.5256000000000002
6,1,1,1,3,1,1,0,1,0,1,0,1,1,2,3,1,1,3,1,1,1,3,1,3,2,3,2,1,5,4,5,5,6,6,6,6,6,7,6,6,6,10,9,9,8,9,9,10,10,1.3788125384244447,0.2626108142417644,0.9387755102040823,0.7064000000000002
9,7,3,1,0,0,1,2,3,5,6,4,1,4,4,3,5,5,6,5,5,6,5,6,4,2,4,4,7,6,4,4,5,6,6,5,6,4,6,6,9,10,10,9,9,8,9,9,10,10,1.932221066571208,0.4301351429577306,0.8163265306122455,0.6120000000000002
10,6,7,6,3,0,1,6,7,5,6,7,6,6,4,4,6,5,5,5,1,6,6,5,2,2,7,5,6,6,6,5,5,5,6,4,6,7,9,6,6,8,9,10,9,7,9,9,10,10,2.2226085606673958,0.5204395561051633,0.7551020408163269,0.5600000000000002
9,7,7,1,1,0,0,1,3,2,1,2,1,3,2,3,1,1,2,3,1,2,1,6,7,6,5,6,6,6,6,5,4,6,7,5,6,7,5,7,9,9,9,10,9,8,9,9,10,10,1.7632522913482467,0.3776512673476197,0.8979591836734702,0.6376000000000002
10,8,0,1,0,0,1,1,2,2,1,0,1,4,5,4,5,6,2,1,5,6,5,5,4,5,7,4,6,6,5,4,5,4,6,6,6,7,6,7,9,9,10,10,9,9,9,10,10,10,1.7951643459115518,0.39168296383930745,0.8571428571428578,0.6288000000000002
9,7,0,0,1,0,0,1,0,0,0,1,1,3,2,3,1,3,2,3,1,0,2,1,3,4,2,6,6,7,6,5,5,6,6,7,6,7,6,8,9,10,9,10,9,8,9,9,10,10,1.5409449413473786,0.3149298381752402,0.8979591836734702,0.6704000000000003
9,7,1,0,0,0,1,1,3,1,1,1,1,5,4,5,0,0,3,3,2,2,6,5,5,6,6,6,6,6,6,4,5,5,6,5,6,6,7,6,7,8,8,9,9,8,9,9,10,10,1.6951147964573783,0.35798339544747415,0.8979591836734702,0.6488000000000003
10,8,1,0,1,7,6,5,0,1,0,6,6,4,4,3,3,6,4,6,6,4,5,6,5,5,4,6,6,6,6,7,6,5,6,6,6,7,9,9,9,10,10,10,9,8,9,10,10,10,2.0936629361550647,0.4807413308444532,0.8775510204081638,0.5728000000000003
10,9,3,0,6,7,6,6,2,5,6,7,6,5,4,5,6,5,5,6,6,6,6,6,5,5,4,6,7,8,7,6,9,6,7,8,8,7,9,9,9,10,10,9,9,8,9,10,10,10,2.3860943175037495,0.5807423706679028,0.8571428571428578,0.5136000000000002
9,3,0,1,1,0,0,0,1,0,1,0,0,0,4,3,1,2,1,2,1,2,2,2,2,6,1,1,1,7,6,4,5,5,6,6,6,6,7,9,10,9,9,10,9,8,9,10,10,10,1.4297630998868893,0.2807701222143553,0.8775510204081638,0.6888000000000004
10,8,7,6,1,0,1,2,1,2,6,6,6,4,6,5,6,5,6,5,1,6,4,6,2,5,4,6,7,6,5,6,6,6,6,4,6,7,9,9,9,10,10,10,9,9,9,10,10,10,2.1546451237459916,0.5000544093671684,0.8571428571428578,0.5648000000000003
10,6,0,0,0,0,1,1,1,1,1,0,1,0,2,2,1,1,3,7,1,0,1,1,2,2,3,5,0,5,7,3,4,5,6,5,6,6,7,8,6,10,9,10,9,8,9,10,10,10,1.4485095447063987,0.2905159300541398,0.7551020408163269,0.6936000000000003
10,9,6,6,6,4,6,5,6,4,6,6,6,6,4,6,4,5,6,7,6,5,6,6,6,9,7,7,7,6,7,7,6,6,7,6,6,7,9,8,9,10,10,10,9,9,9,9,10,10,2.502695480206862,0.6131224695460574,0.9591836734693885,0.4888000000000002
10,9,7,6,1,0,6,6,6,5,6,6,6,4,5,5,5,6,5,4,6,6,7,6,6,6,6,7,7,9,7,6,6,4,6,7,6,7,9,9,9,10,9,10,9,8,9,10,10,10,2.403701223743844,0.5818591821869422,0.9591836734693885,0.5112000000000002
10,9,2,6,0,7,1,5,5,6,6,4,4,6,5,4,6,5,6,5,3,6,6,6,2,6,6,6,6,6,7,6,5,6,6,5,6,7,6,6,7,10,10,10,9,8,9,10,10,10,2.248528434598038,0.530922808783131,0.7755102040816333,0.5520000000000002
10,9,0,1,0,1,1,2,7,2,6,6,7,5,0,4,6,6,6,5,5,5,6,6,5,5,7,1,7,7,7,7,6,6,7,7,7,7,9,9,9,10,10,9,9,8,10,10,10,10,2.1046848524381327,0.4901028164278249,0.7755102040816333,0.5672000000000001
10,8,0,1,0,0,1,3,2,2,1,3,3,4,2,4,5,1,2,1,5,6,4,5,7,6,7,8,1,6,6,4,4,4,7,6,6,7,9,8,9,10,10,9,9,9,10,10,10,10,1.8299117504186728,0.40300500197016936,0.7959183673469393,0.6192000000000002
9,8,3,1,0,0,1,1,0,0,1,2,1,3,2,2,1,1,1,3,1,0,2,1,3,4,3,6,6,6,4,6,5,6,6,6,6,6,7,8,8,9,9,10,9,8,9,9,10,10,1.5972475452571222,0.3255611313716763,0.9387755102040823,0.6640000000000001
10,9,6,6,6,5,4,4,6,5,6,6,6,6,7,7,6,6,6,7,6,6,6,5,6,6,6,7,7,9,7,7,9,6,7,7,6,7,9,9,9,10,10,10,9,9,9,10,10,10,2.555607523299124,0.6303513961197753,0.9591836734693885,0.4704000000000002
9,7,0,0,0,0,0,0,0,0,1,0,3,0,2,3,1,3,2,3,2,1,3,2,2,3,1,6,6,6,5,6,5,6,6,6,6,6,4,9,10,6,9,10,9,8,9,10,10,10,1.4895866914729194,0.301907310483808,0.8367346938775516,0.6832000000000003
9,7,0,1,1,1,1,1,1,1,1,0,1,1,4,3,2,2,3,1,2,1,3,6,6,4,3,5,6,5,5,5,6,5,5,7,6,7,8,9,9,6,10,10,9,8,9,10,10,9,1.638789819410044,0.34261815744105284,0.8571428571428578,0.6536000000000003
10,7,0,0,0,0,1,0,0,1,1,7,1,2,2,5,1,6,0,4,1,5,6,6,3,6,6,5,6,5,6,1,5,5,6,6,7,7,6,4,6,10,10,10,9,7,10,10,10,10,1.6960531278144282,0.3608038055036198,0.6530612244897963,0.6512000000000002
10,6,6,7,0,7,6,6,5,4,6,6,6,4,4,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,8,5,9,6,7,10,7,9,9,9,10,10,10,9,9,9,10,10,10,2.4487183749765906,0.6000386679192922,0.8163265306122455,0.4968000000000002
10,7,0,1,0,3,2,1,1,2,1,2,1,1,4,5,6,4,2,4,6,2,5,4,5,4,5,6,7,6,5,4,5,5,5,2,6,6,7,9,7,1,10,10,9,8,10,9,10,10,1.7773847190897805,0.38072189697570313,0.7346938775510209,0.6408000000000003
6,4,1,1,1,0,1,1,0,0,1,1,1,1,1,2,1,1,2,1,5,6,4,1,3,2,2,3,4,6,4,6,5,6,5,6,6,6,9,8,9,9,10,10,9,8,9,9,10,9,1.4822387485541932,0.29456941971863027,0.9183673469387762,0.6784000000000003
10,1,1,0,0,0,0,1,2,0,1,0,1,2,3,2,1,1,0,1,2,0,1,2,3,2,3,2,1,6,6,5,5,5,5,6,6,6,6,7,7,8,6,10,9,8,9,9,10,10,1.3592336094876603,0.2607947760775876,0.8775510204081638,0.7080000000000003
10,9,4,6,1,9,5,6,6,6,0,6,7,7,7,4,6,6,8,6,5,3,7,6,6,6,7,6,7,8,7,7,6,5,6,6,6,7,9,8,9,10,9,10,9,9,9,10,10,10,2.4596831375282533,0.6005240355976266,0.7755102040816333,0.5000000000000003
9,9,2,1,0,6,1,2,1,5,1,7,6,5,4,4,5,6,6,5,5,5,4,5,4,4,4,5,6,6,7,6,6,5,6,4,6,7,7,6,6,10,10,10,9,6,9,10,9,10,2.0467491141377896,0.4655710456352151,0.8163265306122455,0.5904000000000003
10,7,1,1,0,0,0,0,1,1,1,4,1,2,3,4,5,0,4,4,5,6,4,6,5,5,6,4,6,6,4,5,6,6,6,6,6,6,9,8,9,10,10,10,9,9,9,9,10,10,1.7690828487876633,0.3848994796414529,0.8571428571428578,0.6296000000000003
10,7,1,1,0,0,1,2,0,5,4,3,1,2,3,3,2,2,2,6,5,6,6,6,5,4,3,5,6,7,6,5,5,6,6,5,6,6,10,9,7,9,10,10,9,8,9,9,10,10,1.8332565811317658,0.4019253875624558,0.8571428571428578,0.6224000000000002
10,6,0,1,0,0,1,1,2,1,0,4,6,3,4,4,1,4,3,2,6,6,6,5,5,6,6,5,5,5,4,6,5,5,6,6,6,6,6,9,9,9,9,10,9,8,5,10,10,10,1.7920186083812075,0.3900759127889699,0.7959183673469393,0.6328000000000001
10,4,0,0,0,1,1,2,2,1,2,2,6,7,1,1,1,0,1,0,5,5,6,6,5,5,4,7,6,6,7,6,5,6,6,6,6,6,7,9,9,8,10,10,9,8,9,10,10,10,1.7484087878903132,0.3738382908060458,0.8571428571428578,0.6360000000000002
10,8,0,1,0,0,1,0,1,0,6,5,1,3,2,4,2,4,5,5,5,6,4,5,5,6,7,4,7,6,4,2,6,6,6,5,6,6,6,7,9,10,10,9,9,9,9,10,10,10,1.8262932041646298,0.4008870162225947,0.7755102040816333,0.6240000000000002
9,7,0,1,0,0,1,0,1,1,1,1,1,1,3,2,2,1,7,0,2,1,3,2,3,4,4,6,5,6,6,5,6,5,5,7,6,6,8,9,9,9,10,10,9,9,10,9,10,10,1.579458880672386,0.33106796643179953,0.8775510204081638,0.6632000000000003
9,7,0,1,1,0,0,1,1,2,1,1,1,2,3,3,1,1,3,2,1,2,3,2,2,4,6,7,6,6,6,4,5,5,6,5,6,6,6,6,6,9,10,10,9,8,10,9,10,10,1.5851404247079421,0.3270013180049549,0.9183673469387762,0.6696000000000002
10,9,0,1,0,0,6,4,5,5,6,6,6,4,5,5,6,5,6,5,6,6,7,7,7,7,7,6,7,6,7,7,6,5,6,7,9,7,8,8,8,9,9,10,9,9,9,10,10,10,2.250233417222039,0.5335182555312958,0.9591836734693885,0.5360000000000003
10,6,2,1,0,0,0,1,1,1,1,3,1,1,4,4,5,0,5,4,6,4,1,6,4,4,6,6,7,6,7,5,6,6,6,5,8,7,8,7,6,9,10,10,9,9,9,9,10,10,1.7557870625130116,0.3814457983653467,0.7959183673469393,0.6304000000000002
10,9,1,1,1,3,0,3,5,1,6,5,1,0,5,4,5,4,6,4,5,5,5,6,3,4,6,6,6,7,6,5,5,6,6,6,6,7,6,7,9,10,10,10,9,8,9,9,10,10,1.9956154826443242,0.451751076245627,0.8163265306122455,0.5952000000000003
10,8,0,1,0,0,1,1,0,1,6,1,7,5,4,5,6,6,2,2,5,6,2,5,4,6,7,6,6,6,1,0,4,4,6,7,6,6,7,8,9,10,9,10,9,9,9,10,10,10,1.8714035459200806,0.41018735565235515,0.7551020408163269,0.6216000000000003
9,4,4,6,6,6,6,5,6,5,6,5,6,4,3,5,6,6,7,7,6,6,7,7,6,6,6,6,7,9,7,7,5,6,4,7,8,7,9,9,9,10,9,10,9,10,9,10,10,10,2.4341557074713864,0.5903267154369567,0.9183673469387762,0.5008000000000002
9,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,3,1,1,2,2,3,2,2,1,1,1,5,5,5,5,5,5,6,6,7,6,6,6,10,6,9,8,9,9,10,10,1.218364057189674,0.22109764151735498,0.8979591836734702,0.7344000000000003
9,6,0,0,0,0,1,0,0,0,0,1,0,1,2,3,1,0,1,0,1,1,1,2,1,2,1,1,1,1,4,5,5,5,5,5,6,6,7,6,6,6,10,9,9,8,9,9,10,10,1.2847677872215006,0.24066029738168485,0.9183673469387762,0.7216000000000004
9,4,6,6,0,0,1,2,2,1,6,5,6,6,6,5,5,5,5,4,5,6,7,6,5,6,7,7,7,6,7,6,5,6,6,6,6,7,8,8,9,9,9,10,9,8,9,9,10,10,2.1380491269647393,0.4932972208435358,0.9387755102040823,0.5584000000000002
10,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,1,2,3,1,2,1,0,1,1,1,7,2,2,5,6,6,6,6,5,9,9,6,10,10,9,8,9,10,10,10,1.2436966035573995,0.23257007013344833,0.8571428571428578,0.7240000000000003
10,9,9,6,7,6,6,6,6,7,6,6,6,7,7,7,7,7,6,7,6,6,7,6,5,5,6,9,7,9,7,7,9,9,7,7,9,7,9,8,9,9,10,10,9,8,9,10,10,10,2.7043528752219417,0.6801259093843458,0.9591836734693885,0.4352000000000002
10,6,1,1,0,0,0,1,1,2,1,6,1,3,4,0,6,4,1,4,6,3,6,6,4,4,6,7,7,6,5,5,5,5,6,5,1,7,7,6,6,10,10,10,9,7,10,9,10,10,1.7615362950221405,0.3800394418739109,0.7142857142857147,0.6400000000000002
10,9,6,1,1,7,6,4,6,6,6,4,6,6,7,5,5,7,6,7,6,6,4,6,5,6,6,7,7,8,7,6,5,6,7,7,8,8,9,9,9,9,10,10,9,8,8,9,10,10,2.424476879886764,0.5900803209816609,0.8979591836734702,0.5016000000000002
10,9,6,6,6,4,6,5,5,4,6,6,7,6,7,6,4,6,6,7,6,6,7,6,6,9,7,8,8,6,7,7,9,9,7,6,9,7,8,9,9,10,10,10,9,9,10,10,10,9,2.5741637983421173,0.6400351831155093,0.9183673469387762,0.46240000000000014
10,9,4,3,6,6,6,6,6,5,6,7,6,6,4,4,5,6,5,5,6,6,6,6,4,6,7,6,6,6,7,7,5,6,7,7,8,8,8,9,9,10,9,10,9,9,9,10,10,10,2.4548085333330216,0.5978524856395885,0.9387755102040823,0.5000000000000001
10,9,5,6,1,3,6,6,5,5,6,7,6,5,6,6,6,6,7,6,6,5,4,4,6,6,7,6,7,9,7,6,5,6,7,8,9,7,9,9,8,9,10,10,9,9,9,10,10,10,2.448946256729849,0.5973969085222857,0.9387755102040823,0.4944000000000002
10,6,2,1,0,0,1,2,1,2,6,5,2,0,5,4,5,4,2,7,1,3,5,6,6,5,7,6,5,6,4,5,4,6,6,7,6,7,7,4,9,10,10,10,9,9,10,10,10,10,1.868876452850764,0.41398724639464063,0.7346938775510209,0.6200000000000002
9,6,4,1,0,0,0,1,2,1,2,1,1,0,2,2,2,2,4,6,6,6,5,6,5,4,3,6,6,6,6,6,5,6,6,6,6,6,9,9,9,9,10,10,9,9,9,10,10,10,1.7725312804669704,0.3829292326637793,0.8775510204081638,0.6264000000000002
9,7,1,1,0,1,0,1,2,1,2,5,1,2,3,2,1,7,6,4,6,1,2,1,5,5,5,6,6,6,6,5,5,5,6,6,6,6,7,6,6,9,9,10,9,8,9,9,10,10,1.7560954220628662,0.37338904247341725,0.8571428571428578,0.6400000000000002
10,9,1,1,1,0,6,6,5,6,6,7,6,4,4,6,6,6,6,4,6,6,7,6,6,7,3,6,7,6,7,7,5,6,6,6,6,7,9,9,9,10,10,10,9,8,9,10,10,10,2.2763419554297064,0.5421960701950653,0.8979591836734702,0.5352000000000002
10,8,3,1,1,0,1,2,2,5,5,4,6,3,3,7,6,0,5,6,6,5,5,6,5,5,5,6,6,7,7,6,4,6,7,6,6,6,9,8,9,9,10,10,9,9,9,10,10,10,2.051888660763171,0.4719422432246698,0.8367346938775516,0.5808000000000003
10,6,6,6,1,0,1,1,5,2,1,2,8,6,4,5,6,6,4,4,5,5,5,6,5,6,6,7,6,6,6,4,6,6,6,7,6,7,8,9,9,10,10,10,9,8,9,10,10,9,2.1268760429203364,0.4913169764301517,0.8775510204081638,0.5664000000000002
10,9,2,0,0,1,1,2,3,1,1,6,0,3,5,4,1,5,1,4,5,6,6,6,7,6,6,6,5,6,6,6,5,5,9,7,6,7,6,6,9,10,10,10,9,9,10,10,10,10,1.9160637083698577,0.43023093501857695,0.7551020408163269,0.6040000000000002
10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,2,1,0,1,1,2,3,1,1,2,2,2,2,5,5,5,6,6,6,6,6,7,6,10,9,8,9,10,10,10,1.1839458344932954,0.2107293406300252,0.8979591836734702,0.7408000000000002
10,9,0,1,0,0,1,2,1,6,1,6,6,5,4,4,5,6,6,5,6,6,5,5,4,2,6,5,6,6,6,4,6,6,7,5,6,7,7,9,9,9,10,10,9,9,9,9,10,10,2.0015634082128124,0.4554221005422911,0.8571428571428578,0.5904000000000003
10,7,0,0,0,1,0,0,0,1,1,0,0,1,2,3,1,3,0,1,2,2,2,2,3,3,5,6,6,6,6,5,5,6,6,4,5,6,7,8,9,9,9,10,9,8,9,10,10,10,1.5256822761993645,0.3074697323269816,0.9183673469387762,0.6728000000000003
10,9,7,6,6,5,6,6,6,5,6,7,6,7,5,6,6,5,7,7,6,5,6,6,6,6,6,7,8,9,7,7,6,6,7,7,8,7,9,9,9,9,10,10,9,9,10,9,10,10,2.5925404126111693,0.643241128459971,0.9591836734693885,0.4640000000000002
9,7,7,1,1,3,2,5,5,5,6,6,7,7,7,5,5,6,6,5,6,6,6,5,5,6,6,7,7,7,6,6,6,5,6,7,6,7,7,7,9,10,10,10,9,8,9,10,10,10,2.315491962101069,0.5508803509187851,0.9387755102040823,0.5232000000000002
10,8,6,1,0,1,1,2,1,5,6,5,6,7,6,5,5,5,6,6,5,6,7,5,4,6,6,6,7,6,7,7,8,6,7,7,6,7,9,9,9,10,10,10,9,8,9,10,10,10,2.20703247384968,0.5207790916374302,0.8775510204081638,0.5440000000000002
9,7,0,1,1,0,1,1,2,1,6,1,0,5,3,2,1,1,4,4,1,2,5,5,2,4,3,6,5,7,6,3,5,5,6,6,5,6,7,6,6,6,9,10,9,8,9,10,10,10,1.672615923030712,0.3505346128513217,0.6938775510204087,0.6600000000000003
9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,2,1,1,4,4,5,6,5,5,6,6,7,6,5,9,9,9,9,9,10,10,10,10,1.189435331610106,0.21287105511810825,0.9387755102040823,0.7336000000000003
9,9,9,6,7,6,6,6,6,7,6,7,6,7,7,6,6,7,9,7,6,9,8,6,6,9,7,7,9,9,7,7,9,9,7,7,9,7,9,9,8,10,10,10,10,9,10,10,10,10,2.7672343687722445,0.7006323764484751,0.8979591836734702,0.4112000000000002
10,7,7,1,1,0,1,6,6,7,6,6,4,5,4,6,5,1,6,6,5,6,4,4,5,4,6,5,6,6,7,7,6,6,8,7,6,7,7,9,10,10,10,10,9,9,10,10,10,10,2.2133047666706203,0.522831594984511,0.8775510204081638,0.5504000000000001
10,9,1,1,1,0,1,0,6,6,5,6,6,4,4,2,6,6,6,6,5,5,4,1,5,4,6,6,7,7,6,5,5,6,6,4,6,7,8,8,9,10,10,10,9,9,9,9,10,10,2.06738899966076,0.47461630124744625,0.8775510204081638,0.5800000000000003
10,8,0,1,0,0,0,1,0,1,2,2,5,1,0,3,2,6,1,0,6,5,1,7,4,5,3,6,6,7,7,5,5,4,6,6,6,6,7,9,9,9,5,10,9,8,9,10,10,10,1.6894157973098571,0.36134122758512033,0.6734693877551023,0.6472000000000002
10,6,0,1,0,0,6,1,1,6,6,0,6,0,4,5,5,7,5,5,6,6,5,6,3,1,4,5,7,6,7,5,6,6,6,7,6,6,7,9,9,4,10,10,9,9,9,10,10,10,1.9498803235221343,0.4402417801014727,0.6530612244897963,0.6064000000000002
10,9,6,1,1,0,1,6,6,5,6,7,6,7,4,6,6,7,7,6,6,6,6,6,4,6,6,7,7,9,7,6,7,9,7,7,8,8,9,9,9,9,9,10,9,8,9,9,10,10,2.3638651619760447,0.5718035834077306,0.9183673469387762,0.5048000000000001
10,9,1,1,1,0,1,1,3,2,5,4,1,3,4,4,2,2,5,6,6,5,5,1,4,6,5,6,5,7,5,5,4,6,7,6,6,6,6,7,9,9,10,10,10,9,9,10,10,10,1.8960622273542174,0.42113453078974233,0.8163265306122455,0.6144000000000003
9,7,0,1,0,0,0,2,1,1,1,1,1,2,3,2,6,4,5,6,7,2,5,6,4,3,7,6,4,6,4,4,5,6,6,5,7,7,7,6,6,10,9,10,9,9,9,9,10,10,1.7369882548479183,0.3728320023902386,0.8367346938775516,0.6416000000000003
10,9,4,1,1,3,6,4,6,5,6,7,6,6,4,6,6,5,4,6,6,6,6,6,5,6,6,6,7,4,7,6,5,6,7,6,6,7,6,8,9,10,9,10,9,9,9,10,10,10,2.3070529940986044,0.5521641475176644,0.8775510204081638,0.5304000000000002
10,6,2,1,0,0,0,6,5,2,1,1,6,6,5,0,6,6,6,6,6,5,5,6,5,5,1,6,6,6,4,7,5,6,7,6,6,7,9,9,9,10,10,9,9,9,10,10,10,9,1.9868401746455815,0.45181529760620087,0.7755102040816333,0.5912000000000002
9,7,1,1,0,0,0,1,1,1,1,3,2,3,3,6,1,1,2,1,2,5,5,5,5,5,5,6,0,9,5,7,6,5,5,5,6,7,8,7,6,10,10,10,9,9,9,10,10,10,1.6944209673577983,0.3610659661030962,0.8163265306122455,0.6472000000000002
10,0,0,1,0,0,0,0,0,1,1,1,0,0,3,1,1,3,2,1,1,2,2,2,3,1,3,1,0,1,2,3,2,5,6,5,6,6,6,6,6,8,7,9,9,8,9,9,10,10,1.25474561979439,0.23019637918357622,0.9183673469387762,0.7312000000000003
10,6,4,1,6,0,0,4,2,6,1,7,6,3,6,6,5,6,7,6,5,5,5,6,6,5,6,6,9,8,8,7,6,6,6,4,9,8,9,8,9,9,10,10,9,9,9,9,10,10,2.198955911469452,0.5202884925583803,0.7346938775510209,0.5456000000000002
10,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,2,1,2,2,2,1,3,1,0,1,1,1,5,5,2,5,6,5,6,6,7,6,6,6,10,10,9,8,9,10,10,10,1.2087065286230547,0.2211987305341188,0.8775510204081638,0.7320000000000003
10,8,7,0,0,7,6,2,2,5,6,6,6,5,4,6,5,7,5,4,6,6,7,6,6,4,6,6,6,6,7,6,6,6,7,7,9,7,6,9,8,9,10,10,9,8,10,10,10,10,2.290370455865484,0.5502981421314648,0.8163265306122455,0.5344000000000002
10,6,0,1,1,0,1,1,0,1,1,3,1,2,3,2,6,2,0,5,1,4,3,1,5,4,5,6,6,6,7,5,4,6,6,6,6,7,6,7,7,9,10,10,9,8,9,9,10,10,1.653744095264252,0.35016200415631155,0.7959183673469393,0.6568000000000004
10,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,2,1,2,3,1,0,1,1,1,2,2,4,5,6,5,6,6,4,6,6,7,6,9,9,8,9,10,10,10,1.1549793900567813,0.20291306959028532,0.9387755102040823,0.7456000000000003
10,9,8,7,6,5,6,6,6,6,6,7,6,6,6,7,6,6,6,7,6,5,7,6,6,6,6,7,8,9,7,7,6,9,7,7,8,7,9,9,9,9,10,10,9,9,10,10,10,10,2.643258477228023,0.6617810932369774,0.9591836734693885,0.45120000000000027
10,8,0,0,0,0,0,0,1,1,1,7,6,2,3,1,1,2,1,0,1,5,5,5,5,2,1,2,6,6,5,5,5,5,6,6,6,6,6,6,1,5,9,10,10,8,9,10,10,10,1.6333787345916064,0.33270490366967154,0.7755102040816333,0.6712000000000002
10,7,1,0,1,0,1,1,1,1,7,6,7,0,3,2,2,4,8,7,5,5,6,5,5,6,0,1,7,7,6,5,5,5,6,7,6,6,8,8,6,9,10,10,9,9,10,10,10,10,1.885459227774077,0.42255570256417857,0.7346938775510209,0.6176000000000001
10,5,0,0,0,0,1,0,1,0,0,0,0,1,3,3,2,2,1,3,3,5,3,1,3,1,0,1,1,4,2,5,5,6,6,6,7,7,4,7,10,7,9,10,9,8,10,10,10,10,1.414117669561163,0.28041004696595023,0.7551020408163269,0.7000000000000003
10,6,1,2,0,0,1,1,0,1,6,0,6,6,4,4,6,5,6,5,5,4,5,7,6,5,5,6,6,6,6,4,5,5,6,6,6,6,6,7,9,10,9,10,9,9,9,10,10,10,1.933497823516233,0.43154620625249573,0.8571428571428578,0.6032000000000002
10,6,1,0,1,3,0,1,1,1,2,3,5,3,4,1,1,2,1,4,5,6,2,1,2,3,5,6,6,6,5,6,5,5,6,6,5,7,5,6,7,7,10,10,9,8,9,10,10,10,1.7092363758231284,0.3615476538005425,0.7551020408163269,0.6536000000000002
10,7,1,2,1,0,1,2,2,1,5,9,6,6,4,4,6,5,6,4,6,5,5,5,6,5,5,2,6,5,6,4,5,7,6,6,6,7,7,6,9,9,9,10,9,7,10,9,10,10,2.026193512513937,0.46025381322444503,0.7959183673469393,0.5920000000000002
10,8,3,1,0,0,1,6,2,6,6,4,6,3,4,5,5,5,6,5,6,5,7,6,5,6,6,6,7,7,7,7,5,6,9,6,9,7,8,9,9,10,10,10,9,9,10,10,10,10,2.16964987265878,0.5116497036669687,0.7755102040816333,0.5512000000000001
10,3,0,0,0,0,1,1,0,0,0,0,1,3,0,3,1,0,5,3,1,1,3,1,2,5,3,1,0,3,1,2,6,5,6,4,6,6,7,4,9,9,9,10,9,9,9,10,10,10,1.3361909546918556,0.2616512417951131,0.7551020408163269,0.7144000000000003
10,10,9,1,7,6,6,6,5,8,6,7,6,7,7,6,6,0,9,6,6,7,7,6,6,9,7,6,7,8,7,7,10,9,7,7,6,7,9,9,10,9,10,10,9,9,9,10,10,10,2.6361955314712584,0.6600924243230374,0.8163265306122455,0.4512000000000002
10,7,0,0,1,0,0,1,0,1,1,0,5,0,4,2,1,2,2,3,2,1,2,1,2,3,1,6,6,4,5,6,5,5,6,6,6,7,5,6,7,6,10,10,9,8,9,10,10,10,1.5255211689774657,0.3100029563237888,0.8163265306122455,0.6832000000000003
9,6,0,1,1,0,1,1,0,0,2,1,0,0,3,3,2,7,1,0,1,6,1,2,2,2,0,6,6,6,5,5,4,5,6,6,6,4,7,6,9,6,1,10,9,8,9,10,10,10,1.496415308878959,0.3000809458439782,0.6938775510204087,0.6912000000000004
10,6,0,0,0,0,1,1,1,1,0,0,0,2,3,1,1,3,1,3,6,1,1,3,3,4,0,3,6,6,5,4,5,6,7,6,6,6,6,9,9,9,9,10,9,8,10,10,10,9,1.5093494549758364,0.3100035682327964,0.7959183673469393,0.6784000000000003
10,6,5,6,1,3,1,6,6,6,5,6,6,4,4,2,6,7,6,4,6,6,6,4,5,5,7,6,7,9,7,6,5,6,4,6,6,7,7,9,8,10,10,10,9,8,9,10,10,9,2.2723983020878262,0.5407117047849331,0.8571428571428578,0.5416000000000003
5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,2,2,2,2,2,1,1,1,2,2,2,4,6,6,6,6,7,6,6,6,10,10,9,8,9,10,10,10,1.1239965617276046,0.19033677425553464,0.9387755102040823,0.7440000000000003
10,9,6,7,0,7,1,5,6,7,6,3,6,7,4,0,5,4,7,6,6,4,6,5,5,6,5,7,0,9,6,7,6,5,8,7,6,7,9,10,6,9,10,10,9,9,10,10,10,10,2.3322461136818915,0.560627452967283,0.6326530612244902,0.5304000000000003
