0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,10,7,2,5,6,1,4,6,5,7,4,7,1,7,5,6,7,5,5,6,6,7,6,7,5,7,5,6,6,6,6,5,4,8,6,9,3,9,5,5,6,6,5,5,10,6,5,5,9,5,1,10,10,4,10,10,5,9,3,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.2059995757798674,0.42262626262626246
10,10,9,5,2,6,1,6,5,5,2,5,5,3,6,4,4,5,4,4,6,2,3,7,4,4,5,4,3,5,6,2,6,6,1,4,5,6,3,4,5,5,6,5,7,5,4,4,7,6,4,6,7,5,6,6,5,7,6,6,5,5,7,5,7,6,5,6,6,6,7,6,6,3,6,6,6,6,6,7,6,7,6,6,6,6,7,6,7,9,7,9,10,10,10,10,10,10,10,0.9500683790407326,0.6608080808080798
10,10,10,7,4,9,9,6,10,7,6,9,10,6,6,7,10,9,7,9,10,9,7,9,7,9,10,9,10,9,10,10,10,10,8,9,9,9,10,10,10,10,9,10,10,10,10,8,10,10,9,10,10,10,10,10,10,10,10,4,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.601481636305185,0.15737373737373742
10,10,10,7,1,6,6,1,3,6,5,6,5,6,1,7,5,6,7,5,5,6,6,7,7,8,5,6,5,6,6,6,9,5,4,8,6,8,4,8,5,5,8,9,5,10,5,7,2,10,9,10,10,9,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.2605710492426905,0.3804040404040404
10,10,9,7,7,6,1,6,5,4,6,5,5,5,6,6,4,6,6,4,6,6,7,7,4,7,5,7,5,6,6,6,6,6,4,5,5,6,4,7,5,6,7,5,7,5,6,4,7,6,5,6,6,4,6,6,5,6,6,6,5,5,7,6,7,6,5,6,6,6,5,6,9,3,7,6,7,5,6,7,9,4,5,7,5,6,7,10,8,9,7,9,10,10,10,10,10,10,10,1.0832019338212304,0.5432323232323224
10,10,8,4,1,2,1,2,2,3,3,2,7,3,2,3,4,2,3,2,5,0,3,2,5,2,1,6,3,2,5,2,5,1,3,3,3,5,3,7,5,2,3,2,3,6,2,3,6,2,4,2,5,3,3,1,4,2,5,1,7,2,6,1,5,4,1,6,6,1,5,2,4,3,4,7,1,6,1,5,1,2,4,6,6,5,6,4,0,4,6,7,1,7,10,10,10,10,10,0.6655731173242322,0.8911111111111096
10,10,10,7,2,6,5,6,10,7,6,9,9,6,6,7,10,6,7,6,10,9,8,9,7,9,10,9,10,9,10,10,10,10,8,9,9,9,10,10,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.5638111988806531,0.19010101010101013
10,10,10,7,3,5,6,1,10,7,6,9,7,6,6,6,10,9,7,6,10,9,7,9,7,9,10,9,10,9,10,10,10,10,8,9,9,9,10,10,10,10,9,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.543979230035793,0.20383838383838387
10,10,10,7,2,5,6,0,5,5,6,5,5,6,1,7,5,6,7,6,5,6,7,8,4,8,5,6,5,6,1,9,6,10,7,8,6,9,4,9,10,5,9,9,5,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.3156814161430166,0.3424242424242426
10,10,10,7,5,10,6,6,10,7,6,9,10,6,6,6,10,6,8,9,10,9,7,9,7,9,10,9,10,9,10,10,10,10,8,9,9,9,10,9,10,10,9,10,10,10,10,8,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.5940978879007723,0.16464646464646468
10,10,10,7,1,5,6,2,4,7,5,9,5,6,6,6,4,6,8,6,10,9,7,7,7,9,10,9,10,9,10,10,10,10,8,9,9,9,10,9,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.4817063253033178,0.24060606060606066
10,10,10,7,0,6,6,1,5,7,6,6,5,7,6,6,5,6,7,6,5,9,6,7,7,5,10,8,5,9,5,9,10,10,8,9,10,9,10,8,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.4265365247902186,0.27434343434343444
10,10,10,7,2,5,6,1,5,6,6,7,5,6,1,6,5,6,4,6,10,9,6,7,7,9,5,7,10,6,5,9,9,10,7,9,10,9,10,9,10,10,10,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.415128168849818,0.28080808080808095
10,10,10,7,2,5,5,0,5,7,5,9,5,6,6,6,5,6,7,6,5,6,6,8,7,6,10,8,5,6,1,9,6,10,8,8,9,9,10,10,10,10,9,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.3974602999280552,0.2917171717171718
10,10,10,7,1,9,5,1,5,7,6,9,5,6,6,8,10,6,7,6,10,6,7,9,7,9,10,9,10,9,10,10,10,10,8,9,10,9,10,10,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.518337000142693,0.22141414141414154
10,10,10,7,4,9,6,6,5,7,6,9,10,6,6,9,10,6,7,6,10,9,8,9,7,9,10,9,10,9,10,10,10,10,8,9,9,9,10,10,10,10,9,10,10,10,10,9,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.57453344433429,0.18282828282828287
10,10,10,7,5,6,5,0,5,6,6,7,5,6,6,6,5,6,7,6,10,6,6,8,7,8,10,6,10,6,10,10,10,10,8,9,10,9,10,10,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.4671673069481117,0.2511111111111112
10,10,10,7,1,5,6,1,4,7,6,9,5,6,6,6,4,6,8,6,5,9,7,7,7,5,10,8,5,9,10,9,10,10,8,9,10,9,10,9,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.4451649466388332,0.2634343434343435
10,10,10,7,3,9,6,1,5,7,6,9,5,6,6,9,10,6,7,6,10,6,7,9,7,9,10,9,10,9,10,10,10,10,8,9,10,9,10,10,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.5322284018217944,0.2125252525252526
10,10,10,7,6,9,10,0,10,7,6,9,10,6,6,8,10,6,7,6,10,9,7,9,7,9,10,9,10,9,10,10,9,10,8,9,10,9,10,10,10,10,9,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,5,10,1.5847625230495863,0.17191919191919194
10,10,10,7,2,5,5,1,5,7,6,6,5,6,6,6,10,6,7,6,10,9,8,9,7,9,10,9,10,9,10,10,10,10,8,9,10,9,10,10,10,10,9,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.5009758083085283,0.2305050505050506
